domain,url,risk_score,category,type,brand,keywords,vt_malicious,vt_suspicious,urlscan_malicious,ip_address,country,timestamp
"metallinredning.se","https://metallinredning.se",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-06-23T17:49:05.976Z"
"jetbank.sk","https://jetbank.sk",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-23T17:49:23.331Z"
"salusbanken.se","https://salusbanken.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-23T17:49:40.700Z"
"0001-stripe.com","https://0001-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-23T17:50:02.351Z"
"0001-stripe.com","https://0001-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-23T17:50:19.587Z"
"kumushamining.com","https://kumushamining.com",3,"blacklist_match","blacklist_match","","mining",0,0,"false","","","2025-06-23T17:50:36.587Z"
