domain,url,risk_score,category,type,brand,keywords,vt_malicious,vt_suspicious,urlscan_malicious,ip_address,country,timestamp
"0007bet-login.com","https://0007bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-29T08:30:34.759Z"
"000betlogin.com","https://000betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-29T08:30:51.242Z"
"001betlogin8.com","https://001betlogin8.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-29T08:31:07.869Z"
"001bet-login.com","https://001bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-29T08:31:24.544Z"
"001betlogin.com","https://001betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-29T08:31:41.038Z"
"001bitcoin.com","https://001bitcoin.com",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-06-29T08:31:57.703Z"
"001-stripe.com","https://001-stripe.com",9,"confirmed_threat","enterprise_target","stripe","",2,0,"false","","","2025-06-29T08:32:14.518Z"
"001win-login.com","https://001win-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-29T08:32:30.888Z"
"002-stripe.com","https://002-stripe.com",13,"confirmed_threat","enterprise_target","stripe","",4,0,"false","","","2025-06-29T08:32:47.279Z"
"003-stripe.com","https://003-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-29T08:33:03.722Z"
"005bank.com","https://005bank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-29T08:33:20.138Z"
"0066betcomlogin.com","https://0066betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-29T08:33:36.550Z"
"0066bet-login.com","https://0066bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-29T08:33:52.912Z"
"006bet-login.com","https://006bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-29T08:34:09.305Z"
"007game-login.com","https://007game-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-29T08:34:27.353Z"
"007gamelogin.com","https://007gamelogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-29T08:34:43.719Z"
"0088betlogin.com","https://0088betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-29T08:35:02.582Z"
"0110bitcoin.xyz","https://0110bitcoin.xyz",6,"medium_risk","blacklist_match","","bitcoin",0,3,"false","","","2025-06-29T08:35:19.103Z"
"0110wallet.xyz","https://0110wallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-06-29T08:35:36.353Z"
"011-stripe.com","https://011-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-29T08:35:53.133Z"
"012-stripe.com","https://012-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-29T08:36:09.560Z"
"013betcomlogin.com","https://013betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-29T08:36:25.982Z"
"013-stripe.com","https://013-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-29T08:36:42.337Z"
"014-stripe.com","https://014-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-29T08:36:59.072Z"
"015-stripe.com","https://015-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-29T08:37:15.767Z"
"017betapplogin.com","https://017betapplogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-29T08:37:32.234Z"
"017bet-login.com","https://017bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-29T08:37:48.645Z"
"01athleteintelligence.com","https://01athleteintelligence.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-06-29T08:38:05.047Z"
"01bet-login.com","https://01bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-29T08:38:21.693Z"
"01-review-stripe.com","https://01-review-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-29T08:38:38.826Z"
"022apple.com","https://022apple.com",6,"medium_risk","enterprise_target","apple","",0,1,"false","","","2025-06-29T08:38:55.497Z"
"02bet-login.com","https://02bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-29T08:39:11.906Z"
"02crypto.xyz","https://02crypto.xyz",5,"medium_risk","blacklist_match","","crypto",0,2,"false","","","2025-06-29T08:39:28.323Z"
"02-review-stripe.com","https://02-review-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-29T08:39:44.715Z"
"02scrapmetal-price.xyz","https://02scrapmetal-price.xyz",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-06-29T08:40:01.104Z"
"03intellectualproperties.com","https://03intellectualproperties.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-06-29T08:40:17.755Z"
"03-review-stripe.com","https://03-review-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-29T08:40:34.222Z"
"03scrapmetal-price.xyz","https://03scrapmetal-price.xyz",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-06-29T08:40:50.701Z"
"04-review-stripe.com","https://04-review-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-29T08:41:07.105Z"
"050betlogin.com","https://050betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-29T08:41:23.641Z"
"051bank.com","https://051bank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-29T08:41:40.368Z"
"0520metaverse.xyz","https://0520metaverse.xyz",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-06-29T08:41:56.858Z"
"0520wallet.xyz","https://0520wallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-06-29T08:42:13.232Z"
"0554apple.com","https://0554apple.com",21,"confirmed_threat","enterprise_target","apple","",8,0,"false","","","2025-06-29T08:42:29.682Z"
"05-review-stripe.com","https://05-review-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-29T08:42:46.106Z"
