domain,url,risk_score,category,type,brand,keywords,vt_malicious,vt_suspicious,urlscan_malicious,ip_address,country,timestamp
"metallprodukt.sk","https://metallprodukt.sk",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-06-27T11:08:04.313Z"
"ns2.casinomedpaypal.se","https://ns2.casinomedpaypal.se",5,"medium_risk","enterprise_target","paypal","",0,0,"false","","","2025-06-27T11:08:21.002Z"
"cryptopartner.se","https://cryptopartner.se",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-06-27T11:08:37.524Z"
"ns1.casinoinstantbanking.se","https://ns1.casinoinstantbanking.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-27T11:08:55.527Z"
"casinoapplepay.se","https://casinoapplepay.se",5,"medium_risk","enterprise_target","apple","",0,0,"false","","","2025-06-27T11:09:12.501Z"
"swedenbitcoin.se","https://swedenbitcoin.se",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-06-27T11:09:29.679Z"
"octave-intelligence.ee","https://octave-intelligence.ee",7,"confirmed_threat","enterprise_target","intel","",1,0,"false","","","2025-06-27T11:09:46.066Z"
"handelsbankenfoundations.se","https://handelsbankenfoundations.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-27T11:10:02.818Z"
"airbank.se","https://airbank.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-27T11:10:19.693Z"
"metallinredning.se","https://metallinredning.se",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-06-27T11:10:36.134Z"
"profilmetall.se","https://profilmetall.se",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-06-27T11:10:52.575Z"
"bankerydstaklaggareab.se","https://bankerydstaklaggareab.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-27T11:11:09.173Z"
"teslapoprad.sk","https://teslapoprad.sk",5,"medium_risk","enterprise_target","tesla","",0,0,"false","","","2025-06-27T11:11:25.715Z"
"esdesigninterior.se","https://esdesigninterior.se",3,"blacklist_match","blacklist_match","","signin",0,0,"false","","","2025-06-27T11:11:42.353Z"
"lovisaisturning50.se","https://lovisaisturning50.se",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-06-27T11:12:01.982Z"
"metamental.se","https://metamental.se",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-06-27T11:12:20.441Z"
"bankofeurope.se","https://bankofeurope.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-27T11:12:37.286Z"
"ns1.instantbankingcasino.se","https://ns1.instantbankingcasino.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-27T11:12:53.837Z"
"rezidenciaandrejakmeta.sk","https://rezidenciaandrejakmeta.sk",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-06-27T11:13:10.234Z"
"applegames.se","https://applegames.se",5,"medium_risk","enterprise_target","apple","",0,0,"false","","","2025-06-27T11:13:26.676Z"
"ns2.applepaycasino.se","https://ns2.applepaycasino.se",5,"medium_risk","enterprise_target","apple","",0,0,"false","","","2025-06-27T11:13:43.178Z"
"bankuppropet.se","https://bankuppropet.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-27T11:13:59.889Z"
"dropshipintel.se","https://dropshipintel.se",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-06-27T11:14:16.877Z"
"teslarobotaxi.se","https://teslarobotaxi.se",5,"medium_risk","enterprise_target","tesla","",0,0,"false","","","2025-06-27T11:14:33.296Z"
"u-wallet.sk","https://u-wallet.sk",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-06-27T11:14:50.260Z"
"gorillabank.se","https://gorillabank.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-27T11:15:06.826Z"
"bitcoin-bv.nu","https://bitcoin-bv.nu",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-06-27T11:15:23.428Z"
"paypalworld.ee","https://paypalworld.ee",5,"medium_risk","enterprise_target","paypal","",0,0,"false","","","2025-06-27T11:15:40.087Z"
"ns1.casinomedapplepayutansvensklicens.se","https://ns1.casinomedapplepayutansvensklicens.se",5,"medium_risk","enterprise_target","apple","",0,0,"false","","","2025-06-27T11:15:56.520Z"
"duopaws.se","https://duopaws.se",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-06-27T11:16:12.966Z"
"amazonb.se","https://amazonb.se",5,"medium_risk","enterprise_target","amazon","",0,0,"false","","","2025-06-27T11:16:29.633Z"
"casinomedvisakort.se","https://casinomedvisakort.se",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-06-27T11:16:46.427Z"
"granitbanka.nu","https://granitbanka.nu",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-27T11:17:03.114Z"
"ns1.casinomedvisakort.se","https://ns1.casinomedvisakort.se",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-06-27T11:17:20.031Z"
"callunaminingsolutions.se","https://callunaminingsolutions.se",3,"blacklist_match","blacklist_match","","mining",0,0,"false","","","2025-06-27T11:17:36.732Z"
"octave-intelligence.se","https://octave-intelligence.se",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-06-27T11:17:53.290Z"
"metalpay.se","https://metalpay.se",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-06-27T11:18:09.742Z"
"authenticdialogue.se","https://authenticdialogue.se",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-06-27T11:18:26.264Z"
"metami.se","https://metami.se",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-06-27T11:18:42.920Z"
"ns1.casinoapplepay.se","https://ns1.casinoapplepay.se",5,"medium_risk","enterprise_target","apple","",0,0,"false","","","2025-06-27T11:18:59.352Z"
"nordi-paws.se","https://nordi-paws.se",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-06-27T11:19:15.773Z"
"bill-xfinty-securenexus.se","https://bill-xfinty-securenexus.se",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-06-27T11:19:32.281Z"
"octave-intelligence.com.ee","https://octave-intelligence.com.ee",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-06-27T11:19:48.759Z"
"ns1.casinomedpaypal.se","https://ns1.casinomedpaypal.se",5,"medium_risk","enterprise_target","paypal","",0,0,"false","","","2025-06-27T11:20:06.256Z"
"iqaccounting.se","https://iqaccounting.se",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-06-27T11:20:22.884Z"
"octaveintelligence.com.ee","https://octaveintelligence.com.ee",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-06-27T11:20:39.496Z"
"salusbank.se","https://salusbank.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-27T11:20:56.087Z"
"xn--superorbank-scb.se","https://xn--superorbank-scb.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-27T11:21:12.554Z"
"metavox.se","https://metavox.se",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-06-27T11:21:29.282Z"
"teslacarsbodyshop.sk","https://teslacarsbodyshop.sk",5,"medium_risk","enterprise_target","tesla","",0,0,"false","","","2025-06-27T11:21:45.959Z"
"visar.ee","https://visar.ee",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-06-27T11:22:02.331Z"
"agmetalart.se","https://agmetalart.se",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-06-27T11:22:19.048Z"
"securescan.se","https://securescan.se",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-06-27T11:22:36.080Z"
"autonomobank.se","https://autonomobank.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-27T11:22:52.894Z"
"jpmorganpersonalinvesting.se","https://jpmorganpersonalinvesting.se",5,"medium_risk","enterprise_target","jpmorgan","",0,0,"false","","","2025-06-27T11:23:09.936Z"
"amsecure.sk","https://amsecure.sk",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-06-27T11:23:26.411Z"
"visualaccounting.se","https://visualaccounting.se",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-06-27T11:23:42.866Z"
"aiaccounting.ee","https://aiaccounting.ee",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-06-27T11:23:59.657Z"
"omsorgsbanken.nu","https://omsorgsbanken.nu",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-27T11:24:16.370Z"
"smartaccount.se","https://smartaccount.se",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-06-27T11:24:33.220Z"
"casinoinstantbanking.se","https://casinoinstantbanking.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-27T11:24:49.741Z"
"campusvarbergplatsbank.se","https://campusvarbergplatsbank.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-27T11:25:06.592Z"
"pawsinmotion.se","https://pawsinmotion.se",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-06-27T11:25:50.220Z"
"instantbankingcasino.se","https://instantbankingcasino.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-27T11:27:43.449Z"
"psykologinbakom.nu","https://psykologinbakom.nu",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:30:04.100Z"
"0007betcomlogin.com","https://0007betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:30:42.562Z"
"001betlogin.com","https://001betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:31:01.435Z"
"001win-login.com","https://001win-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:31:21.443Z"
"0066betcomlogin.com","https://0066betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:31:40.380Z"
"006bet-login.com","https://006bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:31:56.862Z"
"007game-login.com","https://007game-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:32:13.928Z"
"007gamelogin.com","https://007gamelogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:32:30.604Z"
"0088betlogin.com","https://0088betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:32:47.040Z"
"011-stripe.com","https://011-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-27T11:33:04.443Z"
"0110bitcoin.xyz","https://0110bitcoin.xyz",6,"medium_risk","blacklist_match","","bitcoin",0,3,"false","","","2025-06-27T11:33:21.333Z"
"0110wallet.xyz","https://0110wallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-06-27T11:33:37.831Z"
"012-stripe.com","https://012-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-27T11:33:54.337Z"
"013-stripe.com","https://013-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-27T11:34:11.128Z"
"013betcomlogin.com","https://013betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:34:30.370Z"
"014-stripe.com","https://014-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-27T11:34:46.972Z"
"015-stripe.com","https://015-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-27T11:35:03.923Z"
"017betapplogin.com","https://017betapplogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:35:21.509Z"
"01athleteintelligence.com","https://01athleteintelligence.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-06-27T11:35:38.185Z"
"01bet-login.com","https://01bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:35:55.654Z"
"022apple.com","https://022apple.com",6,"medium_risk","enterprise_target","apple","",0,1,"false","","","2025-06-27T11:36:12.062Z"
"02bet-login.com","https://02bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:36:28.591Z"
"02crypto.xyz","https://02crypto.xyz",5,"medium_risk","blacklist_match","","crypto",0,2,"false","","","2025-06-27T11:36:45.036Z"
"050betlogin.com","https://050betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:37:41.300Z"
"073betcomlogin.com","https://073betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:38:22.743Z"
"095betcomlogin.com","https://095betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:38:40.095Z"
"096betcomlogin.com","https://096betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:39:42.470Z"
"099betcomlogin.com","https://099betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:40:00.850Z"
"09betlogin.com","https://09betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:40:17.582Z"
"0bank.xyz","https://0bank.xyz",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-27T11:40:34.948Z"
"0bitcoin.xyz","https://0bitcoin.xyz",7,"medium_risk","blacklist_match","","bitcoin",0,4,"false","","","2025-06-27T11:40:51.825Z"
"0coinbasewallet.xyz","https://0coinbasewallet.xyz",7,"medium_risk","blacklist_match","","wallet",0,4,"false","","","2025-06-27T11:41:08.701Z"
"0cryptocurrency.xyz","https://0cryptocurrency.xyz",7,"medium_risk","blacklist_match","","crypto",0,4,"false","","","2025-06-27T11:41:25.244Z"
"0meterchasers.com","https://0meterchasers.com",5,"medium_risk","enterprise_target","chase","",0,0,"false","","","2025-06-27T11:41:42.800Z"
"0shaadbankperrekazzgfoopy.click","https://0shaadbankperrekazzgfoopy.click",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-27T11:41:59.419Z"
"0shaadbankperrekazzgoopy.click","https://0shaadbankperrekazzgoopy.click",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-27T11:42:15.960Z"
"0shadbankpereekazzfopunakarrtkuu.click","https://0shadbankpereekazzfopunakarrtkuu.click",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-27T11:42:32.599Z"
"0shadbankpereekazzfopunakarrtss.click","https://0shadbankpereekazzfopunakarrtss.click",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-27T11:42:49.190Z"
"0shaddbankperekazznakarts.click","https://0shaddbankperekazznakarts.click",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-27T11:43:05.814Z"
"0001-stripe.com","https://0001-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-27T11:43:23.691Z"
"0007betcomlogin.com","https://0007betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:43:42.037Z"
"0007bet-login.com","https://0007bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:43:58.451Z"
"000betlogin.com","https://000betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:44:14.959Z"
"001betlogin8.com","https://001betlogin8.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:44:32.653Z"
"001bet-login.com","https://001bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:44:49.056Z"
"001betlogin.com","https://001betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:45:07.013Z"
"001bitcoin.com","https://001bitcoin.com",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-06-27T11:45:23.798Z"
"001-stripe.com","https://001-stripe.com",9,"confirmed_threat","enterprise_target","stripe","",2,0,"false","","","2025-06-27T11:45:40.799Z"
"001win-login.com","https://001win-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:45:57.499Z"
"002-stripe.com","https://002-stripe.com",13,"confirmed_threat","enterprise_target","stripe","",4,0,"false","","","2025-06-27T11:46:14.444Z"
"003-stripe.com","https://003-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-27T11:46:31.019Z"
"005bank.com","https://005bank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-27T11:46:47.769Z"
"0066betcomlogin.com","https://0066betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:47:04.407Z"
"0066bet-login.com","https://0066bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:47:21.987Z"
"006bet-login.com","https://006bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:47:39.218Z"
"007game-login.com","https://007game-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:47:55.743Z"
"007gamelogin.com","https://007gamelogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:48:12.614Z"
"0088betlogin.com","https://0088betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:48:29.152Z"
"0110bitcoin.xyz","https://0110bitcoin.xyz",6,"medium_risk","blacklist_match","","bitcoin",0,3,"false","","","2025-06-27T11:48:47.321Z"
"0110wallet.xyz","https://0110wallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-06-27T11:49:04.160Z"
"011-stripe.com","https://011-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-27T11:49:20.969Z"
"012-stripe.com","https://012-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-27T11:49:37.498Z"
"013betcomlogin.com","https://013betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:49:54.193Z"
"013-stripe.com","https://013-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-27T11:50:10.620Z"
"014-stripe.com","https://014-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-27T11:50:27.364Z"
"015-stripe.com","https://015-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-27T11:50:44.219Z"
"017betapplogin.com","https://017betapplogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:51:00.861Z"
"017bet-login.com","https://017bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:51:17.628Z"
"01athleteintelligence.com","https://01athleteintelligence.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-06-27T11:51:34.366Z"
"01bet-login.com","https://01bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:51:50.952Z"
"01-review-stripe.com","https://01-review-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-27T11:52:07.333Z"
"01scrapmetal-price.xyz","https://01scrapmetal-price.xyz",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-06-27T11:52:23.698Z"
"022apple.com","https://022apple.com",5,"medium_risk","enterprise_target","apple","",0,0,"false","","","2025-06-27T11:52:40.448Z"
"02bet-login.com","https://02bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:52:57.224Z"
"02crypto.xyz","https://02crypto.xyz",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-06-27T11:53:13.589Z"
"02-review-stripe.com","https://02-review-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-27T11:53:30.011Z"
"02scrapmetal-price.xyz","https://02scrapmetal-price.xyz",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-06-27T11:53:47.680Z"
"03intellectualproperties.com","https://03intellectualproperties.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-06-27T11:54:04.516Z"
"03-review-stripe.com","https://03-review-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-27T11:54:26.366Z"
"03scrapmetal-price.xyz","https://03scrapmetal-price.xyz",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-06-27T11:54:42.734Z"
"04-review-stripe.com","https://04-review-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-06-27T11:54:59.900Z"
"050betlogin.com","https://050betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:55:16.291Z"
"051bank.com","https://051bank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-27T11:55:32.793Z"
"0520metaverse.xyz","https://0520metaverse.xyz",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-06-27T11:55:49.147Z"
"0520wallet.xyz","https://0520wallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-06-27T11:56:05.879Z"
"0554apple.com","https://0554apple.com",5,"medium_risk","enterprise_target","apple","",0,0,"false","","","2025-06-27T11:56:22.677Z"
"kwg-login.com","https://kwg-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:56:40.478Z"
"kwglogins.com","https://kwglogins.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T11:56:56.866Z"
"kwinanataxaccount.com","https://kwinanataxaccount.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-06-27T11:57:13.285Z"
"kwmedicalbilling.online","https://kwmedicalbilling.online",3,"blacklist_match","blacklist_match","","billing",0,0,"false","","","2025-06-27T11:57:29.651Z"
"kyawsithu.site","https://kyawsithu.site",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-06-27T11:57:45.998Z"
"kyawsoehtike.com","https://kyawsoehtike.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-06-27T11:58:02.335Z"
"kyawsofa.com","https://kyawsofa.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-06-27T11:58:21.016Z"
"kyber-secure.xyz","https://kyber-secure.xyz",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-06-27T11:58:37.425Z"
"kybersecure.xyz","https://kybersecure.xyz",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-06-27T11:58:55.715Z"
"kycaccountsecurity.com","https://kycaccountsecurity.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-06-27T11:59:12.510Z"
"kycauth.cloud","https://kycauth.cloud",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-06-27T11:59:28.991Z"
"kyc-craigsupdate.org","https://kyc-craigsupdate.org",3,"blacklist_match","blacklist_match","","update",0,0,"false","","","2025-06-27T11:59:45.393Z"
"kycerapayments.com","https://kycerapayments.com",3,"blacklist_match","blacklist_match","","payment",0,0,"false","","","2025-06-27T12:00:02.167Z"
"kycgcashaccount.online","https://kycgcashaccount.online",25,"confirmed_threat","blacklist_match","","account",11,0,"false","","","2025-06-27T12:00:18.755Z"
"kycgcashupdate.online","https://kycgcashupdate.online",12,"confirmed_threat","blacklist_match","","update",4,1,"false","","","2025-06-27T12:00:36.783Z"
"kyc-secure-alpha-gr.top","https://kyc-secure-alpha-gr.top",24,"confirmed_threat","blacklist_match","","secure",10,1,"false","","","2025-06-27T12:00:54.627Z"
"kycverificationupdate.com","https://kycverificationupdate.com",7,"confirmed_threat","blacklist_match","","update",1,2,"false","","","2025-06-27T12:01:11.789Z"
"kyf-authi.org","https://kyf-authi.org",4,"blacklist_match","blacklist_match","","auth",0,1,"false","","","2025-06-27T12:01:28.687Z"
"kylahelpingpaws.org","https://kylahelpingpaws.org",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-06-27T12:01:45.593Z"
"kylaspaws.org","https://kylaspaws.org",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-06-27T12:02:02.050Z"
"kylecauthen.com","https://kylecauthen.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-06-27T12:02:18.866Z"
"kylopaws.com","https://kylopaws.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-06-27T12:02:35.752Z"
"kylopaws.org","https://kylopaws.org",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-06-27T12:02:52.924Z"
