domain,url,risk_score,category,brand,keywords,vt_malicious,vt_suspicious,urlscan_malicious,ip_address,country,timestamp
"003-stripe.com","https://003-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-06-27T11:46:31.019Z"
"011-stripe.com","https://011-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-06-27T11:49:20.969Z"
"012-stripe.com","https://012-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-06-27T11:49:37.498Z"
"013-stripe.com","https://013-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-06-27T11:50:10.620Z"
"014-stripe.com","https://014-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-06-27T11:50:27.364Z"
"015-stripe.com","https://015-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-06-27T11:50:44.219Z"
"01athleteintelligence.com","https://01athleteintelligence.com",5,"medium_risk","intel","",0,0,"false","","","2025-06-27T11:51:34.366Z"
"01-review-stripe.com","https://01-review-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-06-27T11:52:07.333Z"
"01scrapmetal-price.xyz","https://01scrapmetal-price.xyz",5,"medium_risk","meta","",0,0,"false","","","2025-06-27T11:52:23.698Z"
"022apple.com","https://022apple.com",5,"medium_risk","apple","",0,0,"false","","","2025-06-27T11:52:40.448Z"
"02-review-stripe.com","https://02-review-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-06-27T11:53:30.011Z"
"02scrapmetal-price.xyz","https://02scrapmetal-price.xyz",5,"medium_risk","meta","",0,0,"false","","","2025-06-27T11:53:47.680Z"
"03intellectualproperties.com","https://03intellectualproperties.com",5,"medium_risk","intel","",0,0,"false","","","2025-06-27T11:54:04.516Z"
"03-review-stripe.com","https://03-review-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-06-27T11:54:26.366Z"
"03scrapmetal-price.xyz","https://03scrapmetal-price.xyz",5,"medium_risk","meta","",0,0,"false","","","2025-06-27T11:54:42.734Z"
"04-review-stripe.com","https://04-review-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-06-27T11:54:59.900Z"
"0520metaverse.xyz","https://0520metaverse.xyz",5,"medium_risk","meta","",0,0,"false","","","2025-06-27T11:55:49.147Z"
"0554apple.com","https://0554apple.com",5,"medium_risk","apple","",0,0,"false","","","2025-06-27T11:56:22.677Z"
"kyawsithu.site","https://kyawsithu.site",5,"medium_risk","aws","",0,0,"false","","","2025-06-27T11:57:45.998Z"
"kyawsoehtike.com","https://kyawsoehtike.com",5,"medium_risk","aws","",0,0,"false","","","2025-06-27T11:58:02.335Z"
"kyawsofa.com","https://kyawsofa.com",5,"medium_risk","aws","",0,0,"false","","","2025-06-27T11:58:21.016Z"
"kylahelpingpaws.org","https://kylahelpingpaws.org",5,"medium_risk","aws","",0,0,"false","","","2025-06-27T12:01:45.593Z"
"kylaspaws.org","https://kylaspaws.org",5,"medium_risk","aws","",0,0,"false","","","2025-06-27T12:02:02.050Z"
"kylopaws.com","https://kylopaws.com",5,"medium_risk","aws","",0,0,"false","","","2025-06-27T12:02:35.752Z"
"kylopaws.org","https://kylopaws.org",5,"medium_risk","aws","",0,0,"false","","","2025-06-27T12:02:52.924Z"
"kyrgyzstan-evisa.com","https://kyrgyzstan-evisa.com",5,"medium_risk","visa","",0,0,"false","","","2025-06-27T12:03:42.723Z"
"kytchase.com","https://kytchase.com",5,"medium_risk","chase","",0,0,"false","","","2025-06-27T12:04:35.491Z"
"kyuintelligence.com","https://kyuintelligence.com",5,"medium_risk","intel","",0,0,"false","","","2025-06-27T12:05:09.053Z"
"kyuintelligenceplatform.com","https://kyuintelligenceplatform.com",5,"medium_risk","intel","",0,0,"false","","","2025-06-27T12:05:25.949Z"
"kzcyincometax.com","https://kzcyincometax.com",5,"medium_risk","meta","",0,0,"false","","","2025-06-27T12:06:16.917Z"
"kzgcpb.top","https://kzgcpb.top",5,"medium_risk","gcp","",0,0,"false","","","2025-06-27T12:06:34.899Z"
"kzgoldenvisa.com","https://kzgoldenvisa.com",5,"medium_risk","visa","",0,0,"false","","","2025-06-27T12:07:08.555Z"
"l6sgibm9c.xyz","https://l6sgibm9c.xyz",5,"medium_risk","ibm","",0,0,"false","","","2025-06-27T12:10:00.470Z"
