domain,url,risk_score,category,brand,keywords,vt_malicious,vt_suspicious,urlscan_malicious,ip_address,country,timestamp
"grantibank.nu","https://grantibank.nu",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:05:21.182Z"
"vykupbankoviek.sk","https://vykupbankoviek.sk",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:05:38.011Z"
"amsecure.sk","https://amsecure.sk",3,"blacklist_match","","secure",0,0,"false","","","2025-07-01T13:05:54.501Z"
"banklaan.se","https://banklaan.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:06:27.584Z"
"unicreditbank.se","https://unicreditbank.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:06:44.053Z"
"esdesigninterior.se","https://esdesigninterior.se",3,"blacklist_match","","signin",0,0,"false","","","2025-07-01T13:07:23.066Z"
"smartaccount.se","https://smartaccount.se",3,"blacklist_match","","account",0,0,"false","","","2025-07-01T13:07:40.328Z"
"banklaan.se","https://banklaan.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:09:43.573Z"
"handelsbankenfoundations.se","https://handelsbankenfoundations.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:10:00.075Z"
"grantibank.nu","https://grantibank.nu",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:10:16.554Z"
"verifyagentic.se","https://verifyagentic.se",3,"blacklist_match","","verify",0,0,"false","","","2025-07-01T13:10:33.016Z"
"ns1.instantbankingcasino.se","https://ns1.instantbankingcasino.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:11:56.310Z"
"accountieai.se","https://accountieai.se",3,"blacklist_match","","account",0,0,"false","","","2025-07-01T13:13:02.845Z"
"psykologinbakom.nu","https://psykologinbakom.nu",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T13:14:43.178Z"
"ns2.casinoinstantbanking.se","https://ns2.casinoinstantbanking.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:15:32.997Z"
"callunaminingsolutions.se","https://callunaminingsolutions.se",3,"blacklist_match","","mining",0,0,"false","","","2025-07-01T13:16:06.116Z"
"authenticdialogue.se","https://authenticdialogue.se",3,"blacklist_match","","auth",0,0,"false","","","2025-07-01T13:16:39.696Z"
"nordpantbank.se","https://nordpantbank.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:16:59.060Z"
"cryptoipant.se","https://cryptoipant.se",3,"blacklist_match","","crypto",0,0,"false","","","2025-07-01T13:17:15.918Z"
"bitcoin-bv.nu","https://bitcoin-bv.nu",3,"blacklist_match","","bitcoin",0,0,"false","","","2025-07-01T13:17:32.917Z"
"seb-bank.se","https://seb-bank.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:18:26.624Z"
"vykupbankoviek.sk","https://vykupbankoviek.sk",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:18:59.811Z"
"amsecure.sk","https://amsecure.sk",3,"blacklist_match","","secure",0,0,"false","","","2025-07-01T13:19:50.560Z"
"airbank.se","https://airbank.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:20:07.073Z"
"krabbanknut.se","https://krabbanknut.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:20:25.125Z"
"omsorgsbanken.nu","https://omsorgsbanken.nu",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:20:58.180Z"
"celion-accounting.se","https://celion-accounting.se",3,"blacklist_match","","account",0,0,"false","","","2025-07-01T13:21:14.774Z"
"xn--superorbank-scb.se","https://xn--superorbank-scb.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:21:48.857Z"
"gorillabank.se","https://gorillabank.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:22:38.327Z"
"accountbuddy.se","https://accountbuddy.se",3,"blacklist_match","","account",0,0,"false","","","2025-07-01T13:23:11.676Z"
"guldauth.se","https://guldauth.se",3,"blacklist_match","","auth",0,0,"false","","","2025-07-01T13:23:28.136Z"
"autonomobank.se","https://autonomobank.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:24:25.354Z"
"bill-xfinty-securenexus.se","https://bill-xfinty-securenexus.se",3,"blacklist_match","","secure",0,0,"false","","","2025-07-01T13:24:42.855Z"
"salusbank.se","https://salusbank.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:25:16.385Z"
"instantbankingcasino.se","https://instantbankingcasino.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:26:22.945Z"
"salusbanken.se","https://salusbanken.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:26:56.527Z"
"jetbank.sk","https://jetbank.sk",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:27:13.068Z"
"crypto2cash.se","https://crypto2cash.se",3,"blacklist_match","","crypto",0,0,"false","","","2025-07-01T13:27:30.640Z"
"viktbanken.se","https://viktbanken.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:28:04.096Z"
"bankerydstaklaggareab.se","https://bankerydstaklaggareab.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:28:20.857Z"
"001win-login.com","https://001win-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T13:28:54.632Z"
"006bet-login.com","https://006bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T13:29:12.241Z"
"007game-login.com","https://007game-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T13:29:28.713Z"
"007gamelogin.com","https://007gamelogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T13:29:45.413Z"
"0088betlogin.com","https://0088betlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T13:30:01.812Z"
"0110wallet.xyz","https://0110wallet.xyz",3,"blacklist_match","","wallet",0,0,"false","","","2025-07-01T13:30:56.308Z"
"01bet-login.com","https://01bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T13:32:39.590Z"
"02bet-login.com","https://02bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T13:32:55.961Z"
"050betlogin.com","https://050betlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T13:33:31.807Z"
"09betlogin.com","https://09betlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T13:34:06.142Z"
"0bank.xyz","https://0bank.xyz",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:34:22.746Z"
"0shadbankpereekazzfopunakarrtkuu.click","https://0shadbankpereekazzfopunakarrtkuu.click",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:35:46.504Z"
"0shadbankpereekazzfopunakarrtss.click","https://0shadbankpereekazzfopunakarrtss.click",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:36:03.235Z"
"0shaddbankperekazznakarts.click","https://0shaddbankperekazznakarts.click",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:36:19.696Z"
"0xauthenticity.xyz","https://0xauthenticity.xyz",3,"blacklist_match","","auth",0,0,"false","","","2025-07-01T13:36:54.178Z"
"0xauthz.xyz","https://0xauthz.xyz",3,"blacklist_match","","auth",0,0,"false","","","2025-07-01T13:37:10.876Z"
"0xbanks.xyz","https://0xbanks.xyz",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:37:28.798Z"
"0007betcomlogin.com","https://0007betcomlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T13:40:32.144Z"
"0007bet-login.com","https://0007bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T13:40:48.493Z"
"000betlogin.com","https://000betlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T13:41:04.863Z"
"001betlogin8.com","https://001betlogin8.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T13:41:21.491Z"
"001betlogin.com","https://001betlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T13:41:38.767Z"
"001bitcoin.com","https://001bitcoin.com",3,"blacklist_match","","bitcoin",0,0,"false","","","2025-07-01T13:41:55.077Z"
"001win-login.com","https://001win-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T13:42:11.862Z"
"005bank.com","https://005bank.com",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:42:28.283Z"
"0066betcomlogin.com","https://0066betcomlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T13:42:44.753Z"
"006bet-login.com","https://006bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T13:43:02.274Z"
"007game-login.com","https://007game-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T13:43:18.875Z"
"007gamelogin.com","https://007gamelogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T13:43:35.319Z"
"0088betlogin.com","https://0088betlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T13:43:52.613Z"
"0110bitcoin.xyz","https://0110bitcoin.xyz",3,"blacklist_match","","bitcoin",0,0,"false","","","2025-07-01T13:44:10.228Z"
"0110wallet.xyz","https://0110wallet.xyz",3,"blacklist_match","","wallet",0,0,"false","","","2025-07-01T13:44:26.594Z"
"013betcomlogin.com","https://013betcomlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T13:45:16.555Z"
"017betapplogin.com","https://017betapplogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T13:46:23.405Z"
"017bet-login.com","https://017bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T13:46:41.161Z"
"01bet-login.com","https://01bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T13:47:14.708Z"
"02bet-login.com","https://02bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T13:48:04.376Z"
"02crypto.xyz","https://02crypto.xyz",3,"blacklist_match","","crypto",0,0,"false","","","2025-07-01T13:48:21.012Z"
"050betlogin.com","https://050betlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T13:50:00.530Z"
"kyber-secure.xyz","https://kyber-secure.xyz",3,"blacklist_match","","secure",0,0,"false","","","2025-07-01T13:51:41.880Z"
"kybersecure.xyz","https://kybersecure.xyz",3,"blacklist_match","","secure",0,0,"false","","","2025-07-01T13:51:58.631Z"
"kycaccountsecurity.com","https://kycaccountsecurity.com",3,"blacklist_match","","account",0,0,"false","","","2025-07-01T13:52:16.696Z"
"kycauth.cloud","https://kycauth.cloud",3,"blacklist_match","","auth",0,0,"false","","","2025-07-01T13:52:33.021Z"
"kyc-craigsupdate.org","https://kyc-craigsupdate.org",3,"blacklist_match","","update",0,0,"false","","","2025-07-01T13:52:50.167Z"
"kycerapayments.com","https://kycerapayments.com",3,"blacklist_match","","payment",0,0,"false","","","2025-07-01T13:53:06.574Z"
"kycgcashaccount.online","https://kycgcashaccount.online",3,"blacklist_match","","account",0,0,"false","","","2025-07-01T13:53:22.996Z"
"kycgcashsecured.online","https://kycgcashsecured.online",3,"blacklist_match","","secure",0,0,"false","","","2025-07-01T13:53:39.312Z"
"kycgcashupdate.online","https://kycgcashupdate.online",3,"blacklist_match","","update",0,0,"false","","","2025-07-01T13:53:56.011Z"
"kyc-secure-alpha-gr.top","https://kyc-secure-alpha-gr.top",3,"blacklist_match","","secure",0,0,"false","","","2025-07-01T13:54:12.893Z"
"kycverificationupdate.com","https://kycverificationupdate.com",3,"blacklist_match","","update",0,0,"false","","","2025-07-01T13:54:29.316Z"
"kyf-authi.org","https://kyf-authi.org",3,"blacklist_match","","auth",0,0,"false","","","2025-07-01T13:54:45.951Z"
"kylecauthen.com","https://kylecauthen.com",3,"blacklist_match","","auth",0,0,"false","","","2025-07-01T13:55:21.246Z"
"kyralysauthor.com","https://kyralysauthor.com",3,"blacklist_match","","auth",0,0,"false","","","2025-07-01T13:56:11.608Z"
"kyrrexbank.com","https://kyrrexbank.com",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:56:44.651Z"
"kz999-login.com","https://kz999-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T13:57:51.128Z"
"kzcrypto.com","https://kzcrypto.com",3,"blacklist_match","","crypto",0,0,"false","","","2025-07-01T13:58:07.727Z"
"kzgenbank.net","https://kzgenbank.net",3,"blacklist_match","","bank",0,0,"false","","","2025-07-01T13:58:24.202Z"
"l2otsecure.com","https://l2otsecure.com",3,"blacklist_match","","secure",0,0,"false","","","2025-07-01T13:59:13.966Z"
"l2otsecure.info","https://l2otsecure.info",3,"blacklist_match","","secure",0,0,"false","","","2025-07-01T13:59:30.323Z"
"l2otsecure.net","https://l2otsecure.net",3,"blacklist_match","","secure",0,0,"false","","","2025-07-01T13:59:46.710Z"
"l2otsecure.store","https://l2otsecure.store",3,"blacklist_match","","secure",0,0,"false","","","2025-07-01T14:00:03.680Z"
"l2otsecure.xyz","https://l2otsecure.xyz",3,"blacklist_match","","secure",0,0,"false","","","2025-07-01T14:00:21.743Z"
"l55comlogin.com","https://l55comlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T14:00:38.962Z"
"l55-login.com","https://l55-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T14:00:55.509Z"
"l55login.com","https://l55login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T14:01:12.564Z"
"l7winlogin.com","https://l7winlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T14:01:48.483Z"
"l8betlogin.com","https://l8betlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-01T14:02:04.804Z"
"laaccountingpro.com","https://laaccountingpro.com",3,"blacklist_match","","account",0,0,"false","","","2025-07-01T14:02:27.808Z"
