domain,url,risk_score,category,brand,keywords,vt_malicious,vt_suspicious,urlscan_malicious,ip_address,country,timestamp
"celion-accounting.se","https://celion-accounting.se",3,"blacklist_match","","account",0,0,"false","","","2025-06-27T11:02:28.620Z"
"jetbank.se","https://jetbank.se",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:02:45.297Z"
"accountbuddy.se","https://accountbuddy.se",3,"blacklist_match","","account",0,0,"false","","","2025-06-27T11:03:01.761Z"
"cryptomark.se","https://cryptomark.se",3,"blacklist_match","","crypto",0,0,"false","","","2025-06-27T11:03:18.928Z"
"cryptoipant.se","https://cryptoipant.se",3,"blacklist_match","","crypto",0,0,"false","","","2025-06-27T11:03:35.611Z"
"krabbanknut.se","https://krabbanknut.se",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:03:54.522Z"
"gullbanken.se","https://gullbanken.se",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:04:44.969Z"
"jetbank.sk","https://jetbank.sk",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:05:34.523Z"
"amsecure.sk","https://amsecure.sk",3,"blacklist_match","","secure",0,0,"false","","","2025-06-27T11:05:50.985Z"
"jetbank.sk","https://jetbank.sk",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:06:41.227Z"
"cryptoipant.se","https://cryptoipant.se",3,"blacklist_match","","crypto",0,0,"false","","","2025-06-27T11:06:57.676Z"
"superiorbank.se","https://superiorbank.se",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:07:14.226Z"
"gullbanken.se","https://gullbanken.se",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:07:31.113Z"
"cryptopartner.se","https://cryptopartner.se",3,"blacklist_match","","crypto",0,0,"false","","","2025-06-27T11:08:37.524Z"
"ns1.casinoinstantbanking.se","https://ns1.casinoinstantbanking.se",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:08:55.527Z"
"swedenbitcoin.se","https://swedenbitcoin.se",3,"blacklist_match","","bitcoin",0,0,"false","","","2025-06-27T11:09:29.679Z"
"handelsbankenfoundations.se","https://handelsbankenfoundations.se",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:10:02.818Z"
"airbank.se","https://airbank.se",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:10:19.693Z"
"bankerydstaklaggareab.se","https://bankerydstaklaggareab.se",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:11:09.173Z"
"esdesigninterior.se","https://esdesigninterior.se",3,"blacklist_match","","signin",0,0,"false","","","2025-06-27T11:11:42.353Z"
"bankofeurope.se","https://bankofeurope.se",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:12:37.286Z"
"ns1.instantbankingcasino.se","https://ns1.instantbankingcasino.se",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:12:53.837Z"
"bankuppropet.se","https://bankuppropet.se",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:13:59.889Z"
"u-wallet.sk","https://u-wallet.sk",3,"blacklist_match","","wallet",0,0,"false","","","2025-06-27T11:14:50.260Z"
"gorillabank.se","https://gorillabank.se",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:15:06.826Z"
"bitcoin-bv.nu","https://bitcoin-bv.nu",3,"blacklist_match","","bitcoin",0,0,"false","","","2025-06-27T11:15:23.428Z"
"granitbanka.nu","https://granitbanka.nu",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:17:03.114Z"
"callunaminingsolutions.se","https://callunaminingsolutions.se",3,"blacklist_match","","mining",0,0,"false","","","2025-06-27T11:17:36.732Z"
"authenticdialogue.se","https://authenticdialogue.se",3,"blacklist_match","","auth",0,0,"false","","","2025-06-27T11:18:26.264Z"
"bill-xfinty-securenexus.se","https://bill-xfinty-securenexus.se",3,"blacklist_match","","secure",0,0,"false","","","2025-06-27T11:19:32.281Z"
"iqaccounting.se","https://iqaccounting.se",3,"blacklist_match","","account",0,0,"false","","","2025-06-27T11:20:22.884Z"
"salusbank.se","https://salusbank.se",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:20:56.087Z"
"xn--superorbank-scb.se","https://xn--superorbank-scb.se",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:21:12.554Z"
"securescan.se","https://securescan.se",3,"blacklist_match","","secure",0,0,"false","","","2025-06-27T11:22:36.080Z"
"autonomobank.se","https://autonomobank.se",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:22:52.894Z"
"amsecure.sk","https://amsecure.sk",3,"blacklist_match","","secure",0,0,"false","","","2025-06-27T11:23:26.411Z"
"visualaccounting.se","https://visualaccounting.se",3,"blacklist_match","","account",0,0,"false","","","2025-06-27T11:23:42.866Z"
"aiaccounting.ee","https://aiaccounting.ee",3,"blacklist_match","","account",0,0,"false","","","2025-06-27T11:23:59.657Z"
"omsorgsbanken.nu","https://omsorgsbanken.nu",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:24:16.370Z"
"smartaccount.se","https://smartaccount.se",3,"blacklist_match","","account",0,0,"false","","","2025-06-27T11:24:33.220Z"
"casinoinstantbanking.se","https://casinoinstantbanking.se",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:24:49.741Z"
"campusvarbergplatsbank.se","https://campusvarbergplatsbank.se",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:25:06.592Z"
"instantbankingcasino.se","https://instantbankingcasino.se",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:27:43.449Z"
"psykologinbakom.nu","https://psykologinbakom.nu",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:30:04.100Z"
"0007betcomlogin.com","https://0007betcomlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:30:42.562Z"
"001betlogin.com","https://001betlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:31:01.435Z"
"001win-login.com","https://001win-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:31:21.443Z"
"0066betcomlogin.com","https://0066betcomlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:31:40.380Z"
"006bet-login.com","https://006bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:31:56.862Z"
"007game-login.com","https://007game-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:32:13.928Z"
"007gamelogin.com","https://007gamelogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:32:30.604Z"
"0088betlogin.com","https://0088betlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:32:47.040Z"
"0110wallet.xyz","https://0110wallet.xyz",3,"blacklist_match","","wallet",0,0,"false","","","2025-06-27T11:33:37.831Z"
"013betcomlogin.com","https://013betcomlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:34:30.370Z"
"017betapplogin.com","https://017betapplogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:35:21.509Z"
"01bet-login.com","https://01bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:35:55.654Z"
"02bet-login.com","https://02bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:36:28.591Z"
"050betlogin.com","https://050betlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:37:41.300Z"
"073betcomlogin.com","https://073betcomlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:38:22.743Z"
"095betcomlogin.com","https://095betcomlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:38:40.095Z"
"096betcomlogin.com","https://096betcomlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:39:42.470Z"
"099betcomlogin.com","https://099betcomlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:40:00.850Z"
"09betlogin.com","https://09betlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:40:17.582Z"
"0bank.xyz","https://0bank.xyz",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:40:34.948Z"
"0shaadbankperrekazzgfoopy.click","https://0shaadbankperrekazzgfoopy.click",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:41:59.419Z"
"0shaadbankperrekazzgoopy.click","https://0shaadbankperrekazzgoopy.click",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:42:15.960Z"
"0shadbankpereekazzfopunakarrtkuu.click","https://0shadbankpereekazzfopunakarrtkuu.click",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:42:32.599Z"
"0shadbankpereekazzfopunakarrtss.click","https://0shadbankpereekazzfopunakarrtss.click",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:42:49.190Z"
"0shaddbankperekazznakarts.click","https://0shaddbankperekazznakarts.click",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:43:05.814Z"
"0007betcomlogin.com","https://0007betcomlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:43:42.037Z"
"0007bet-login.com","https://0007bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:43:58.451Z"
"000betlogin.com","https://000betlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:44:14.959Z"
"001betlogin8.com","https://001betlogin8.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:44:32.653Z"
"001bet-login.com","https://001bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:44:49.056Z"
"001betlogin.com","https://001betlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:45:07.013Z"
"001bitcoin.com","https://001bitcoin.com",3,"blacklist_match","","bitcoin",0,0,"false","","","2025-06-27T11:45:23.798Z"
"001win-login.com","https://001win-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:45:57.499Z"
"005bank.com","https://005bank.com",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:46:47.769Z"
"0066betcomlogin.com","https://0066betcomlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:47:04.407Z"
"0066bet-login.com","https://0066bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:47:21.987Z"
"006bet-login.com","https://006bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:47:39.218Z"
"007game-login.com","https://007game-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:47:55.743Z"
"007gamelogin.com","https://007gamelogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:48:12.614Z"
"0088betlogin.com","https://0088betlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:48:29.152Z"
"0110wallet.xyz","https://0110wallet.xyz",3,"blacklist_match","","wallet",0,0,"false","","","2025-06-27T11:49:04.160Z"
"013betcomlogin.com","https://013betcomlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:49:54.193Z"
"017betapplogin.com","https://017betapplogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:51:00.861Z"
"017bet-login.com","https://017bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:51:17.628Z"
"01bet-login.com","https://01bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:51:50.952Z"
"02bet-login.com","https://02bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:52:57.224Z"
"02crypto.xyz","https://02crypto.xyz",3,"blacklist_match","","crypto",0,0,"false","","","2025-06-27T11:53:13.589Z"
"050betlogin.com","https://050betlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:55:16.291Z"
"051bank.com","https://051bank.com",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T11:55:32.793Z"
"0520wallet.xyz","https://0520wallet.xyz",3,"blacklist_match","","wallet",0,0,"false","","","2025-06-27T11:56:05.879Z"
"kwg-login.com","https://kwg-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:56:40.478Z"
"kwglogins.com","https://kwglogins.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T11:56:56.866Z"
"kwinanataxaccount.com","https://kwinanataxaccount.com",3,"blacklist_match","","account",0,0,"false","","","2025-06-27T11:57:13.285Z"
"kwmedicalbilling.online","https://kwmedicalbilling.online",3,"blacklist_match","","billing",0,0,"false","","","2025-06-27T11:57:29.651Z"
"kyber-secure.xyz","https://kyber-secure.xyz",3,"blacklist_match","","secure",0,0,"false","","","2025-06-27T11:58:37.425Z"
"kybersecure.xyz","https://kybersecure.xyz",3,"blacklist_match","","secure",0,0,"false","","","2025-06-27T11:58:55.715Z"
"kycaccountsecurity.com","https://kycaccountsecurity.com",3,"blacklist_match","","account",0,0,"false","","","2025-06-27T11:59:12.510Z"
"kycauth.cloud","https://kycauth.cloud",3,"blacklist_match","","auth",0,0,"false","","","2025-06-27T11:59:28.991Z"
"kyc-craigsupdate.org","https://kyc-craigsupdate.org",3,"blacklist_match","","update",0,0,"false","","","2025-06-27T11:59:45.393Z"
"kycerapayments.com","https://kycerapayments.com",3,"blacklist_match","","payment",0,0,"false","","","2025-06-27T12:00:02.167Z"
"kylecauthen.com","https://kylecauthen.com",3,"blacklist_match","","auth",0,0,"false","","","2025-06-27T12:02:18.866Z"
"kyokuwallet.com","https://kyokuwallet.com",3,"blacklist_match","","wallet",0,0,"false","","","2025-06-27T12:03:09.523Z"
"kyralysauthor.com","https://kyralysauthor.com",3,"blacklist_match","","auth",0,0,"false","","","2025-06-27T12:03:26.282Z"
"kyrrexbank.com","https://kyrrexbank.com",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T12:04:01.015Z"
"kysports-login.com","https://kysports-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T12:04:18.283Z"
"kyty-kaiyunlogin.com","https://kyty-kaiyunlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T12:04:52.634Z"
"kz999-login.com","https://kz999-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T12:05:43.384Z"
"kzcrypto.com","https://kzcrypto.com",3,"blacklist_match","","crypto",0,0,"false","","","2025-06-27T12:05:59.878Z"
"kzgenbank.net","https://kzgenbank.net",3,"blacklist_match","","bank",0,0,"false","","","2025-06-27T12:06:51.673Z"
"l2otsecure.com","https://l2otsecure.com",3,"blacklist_match","","secure",0,0,"false","","","2025-06-27T12:07:41.948Z"
"l2otsecure.net","https://l2otsecure.net",3,"blacklist_match","","secure",0,0,"false","","","2025-06-27T12:08:15.369Z"
"l55comlogin.com","https://l55comlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T12:09:07.082Z"
"l55-login.com","https://l55-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T12:09:23.878Z"
"l55login.com","https://l55login.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T12:09:43.411Z"
"l7winlogin.com","https://l7winlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-06-27T12:10:17.136Z"
