domain,url,risk_score,category,brand,keywords,vt_malicious,vt_suspicious,urlscan_malicious,ip_address,country,timestamp
"jpmorgan-etp.se","https://jpmorgan-etp.se",5,"medium_risk","jpmorgan","",0,0,"false","","","2025-07-01T13:19:16.643Z"
"ns2.applepaycasino.se","https://ns2.applepaycasino.se",5,"medium_risk","apple","",0,0,"false","","","2025-07-01T13:19:33.766Z"
"casinomedvisakort.se","https://casinomedvisakort.se",5,"medium_risk","visa","",0,0,"false","","","2025-07-01T13:20:41.751Z"
"sentinelone.se","https://sentinelone.se",5,"medium_risk","sentinelone","",0,0,"false","","","2025-07-01T13:21:31.608Z"
"pawsinmotion.se","https://pawsinmotion.se",5,"medium_risk","aws","",0,0,"false","","","2025-07-01T13:22:05.346Z"
"ns2.casinomedapplepayutansvensklicens.se","https://ns2.casinomedapplepayutansvensklicens.se",5,"medium_risk","apple","",0,0,"false","","","2025-07-01T13:22:21.797Z"
"metallprodukt.sk","https://metallprodukt.sk",5,"medium_risk","meta","",0,0,"false","","","2025-07-01T13:22:55.071Z"
"metami.se","https://metami.se",5,"medium_risk","meta","",0,0,"false","","","2025-07-01T13:23:44.701Z"
"paypalworld.ee","https://paypalworld.ee",5,"medium_risk","paypal","",0,0,"false","","","2025-07-01T13:24:01.522Z"
"ns1.casinomedapplepayutansvensklicens.se","https://ns1.casinomedapplepayutansvensklicens.se",5,"medium_risk","apple","",0,0,"false","","","2025-07-01T13:24:59.340Z"
"chasen.sk","https://chasen.sk",5,"medium_risk","chase","",0,0,"false","","","2025-07-01T13:25:32.833Z"
"bullypaws.se","https://bullypaws.se",5,"medium_risk","aws","",0,0,"false","","","2025-07-01T13:25:49.341Z"
"aaintelligence.se","https://aaintelligence.se",5,"medium_risk","intel","",0,0,"false","","","2025-07-01T13:26:06.337Z"
"inteligentne-systemy.sk","https://inteligentne-systemy.sk",5,"medium_risk","intel","",0,0,"false","","","2025-07-01T13:26:39.741Z"
"applee.ee","https://applee.ee",5,"medium_risk","apple","",0,0,"false","","","2025-07-01T13:27:47.117Z"
"011-stripe.com","https://011-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-07-01T13:30:23.395Z"
"012-stripe.com","https://012-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-07-01T13:31:12.711Z"
"013-stripe.com","https://013-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-07-01T13:31:31.063Z"
"014-stripe.com","https://014-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-07-01T13:31:47.680Z"
"015-stripe.com","https://015-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-07-01T13:32:05.879Z"
"01athleteintelligence.com","https://01athleteintelligence.com",5,"medium_risk","intel","",0,0,"false","","","2025-07-01T13:32:23.114Z"
"0meterchasers.com","https://0meterchasers.com",5,"medium_risk","chase","",0,0,"false","","","2025-07-01T13:35:30.083Z"
"0001-stripe.com","https://0001-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-07-01T13:40:15.667Z"
"011-stripe.com","https://011-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-07-01T13:44:43.277Z"
"012-stripe.com","https://012-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-07-01T13:44:59.720Z"
"013-stripe.com","https://013-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-07-01T13:45:33.023Z"
"014-stripe.com","https://014-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-07-01T13:45:49.373Z"
"015-stripe.com","https://015-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-07-01T13:46:06.991Z"
"01athleteintelligence.com","https://01athleteintelligence.com",5,"medium_risk","intel","",0,0,"false","","","2025-07-01T13:46:58.381Z"
"01-review-stripe.com","https://01-review-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-07-01T13:47:31.261Z"
"022apple.com","https://022apple.com",5,"medium_risk","apple","",0,0,"false","","","2025-07-01T13:47:47.653Z"
"02-review-stripe.com","https://02-review-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-07-01T13:48:37.528Z"
"02scrapmetal-price.xyz","https://02scrapmetal-price.xyz",5,"medium_risk","meta","",0,0,"false","","","2025-07-01T13:48:54.058Z"
"03-review-stripe.com","https://03-review-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-07-01T13:49:10.399Z"
"03scrapmetal-price.xyz","https://03scrapmetal-price.xyz",5,"medium_risk","meta","",0,0,"false","","","2025-07-01T13:49:26.966Z"
"04-review-stripe.com","https://04-review-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-07-01T13:49:43.727Z"
"05-review-stripe.com","https://05-review-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-07-01T13:50:17.090Z"
"06-2024-q35ibm9u1u.com","https://06-2024-q35ibm9u1u.com",5,"medium_risk","ibm","",0,0,"false","","","2025-07-01T13:50:33.428Z"
"kyawsithu.site","https://kyawsithu.site",5,"medium_risk","aws","",0,0,"false","","","2025-07-01T13:50:50.046Z"
"kyawsoehtike.com","https://kyawsoehtike.com",5,"medium_risk","aws","",0,0,"false","","","2025-07-01T13:51:07.256Z"
"kyawsofa.com","https://kyawsofa.com",5,"medium_risk","aws","",0,0,"false","","","2025-07-01T13:51:24.530Z"
"kylahelpingpaws.org","https://kylahelpingpaws.org",5,"medium_risk","aws","",0,0,"false","","","2025-07-01T13:55:04.330Z"
"kylopaws.com","https://kylopaws.com",5,"medium_risk","aws","",0,0,"false","","","2025-07-01T13:55:38.213Z"
"kylopaws.org","https://kylopaws.org",5,"medium_risk","aws","",0,0,"false","","","2025-07-01T13:55:54.981Z"
"kyrgyzstan-evisa.com","https://kyrgyzstan-evisa.com",5,"medium_risk","visa","",0,0,"false","","","2025-07-01T13:56:28.208Z"
"kytchase.com","https://kytchase.com",5,"medium_risk","chase","",0,0,"false","","","2025-07-01T13:57:00.994Z"
"kyuintelligence.com","https://kyuintelligence.com",5,"medium_risk","intel","",0,0,"false","","","2025-07-01T13:57:18.376Z"
"kyuintelligenceplatform.com","https://kyuintelligenceplatform.com",5,"medium_risk","intel","",0,0,"false","","","2025-07-01T13:57:34.691Z"
"kzgoldenvisa.com","https://kzgoldenvisa.com",5,"medium_risk","visa","",0,0,"false","","","2025-07-01T13:58:40.617Z"
"kz-visa-centre.com","https://kz-visa-centre.com",5,"medium_risk","visa","",0,0,"false","","","2025-07-01T13:58:57.149Z"
"l6sgibm9c.xyz","https://l6sgibm9c.xyz",5,"medium_risk","ibm","",0,0,"false","","","2025-07-01T14:01:32.080Z"
