domain,url,risk_score,category,brand,keywords,vt_malicious,vt_suspicious,urlscan_overall_malicious,urlscan_engines_malicious,urlscan_community_malicious,urlscan_stats_malicious,whois_status,whois_registrar,whois_registration_date,whois_expiration_date,alienvault_verdict,alienvault_malicious,urlvoid_threat_level,urlvoid_detection_ratio,urlvoid_is_threat,vt_available,urlscan_available,whois_available,alienvault_available,urlvoid_available,timestamp
"artificialsuperintelligence.se","https://artificialsuperintelligence.se",5,"medium_risk","intel","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-23T08:45:21.113Z"
"wineoracle.se","https://wineoracle.se",5,"medium_risk","oracle","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-23T08:45:23.552Z"
"applesin.se","https://applesin.se",5,"medium_risk","apple","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-23T08:45:26.693Z"
"metalmaster.se","https://metalmaster.se",5,"medium_risk","meta","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-23T08:45:29.053Z"
"devisafe.se","https://devisafe.se",5,"medium_risk","visa","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-23T08:45:32.435Z"
"intellais.sk","https://intellais.sk",5,"medium_risk","intel","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-23T08:45:34.006Z"
"lovisafahlgren.se","https://lovisafahlgren.se",5,"medium_risk","visa","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-23T08:45:34.790Z"
"lovisaulrika.se","https://lovisaulrika.se",5,"medium_risk","visa","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-23T08:45:35.574Z"
"invisalignkampanj.nu","https://invisalignkampanj.nu",5,"medium_risk","visa","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-23T08:45:36.355Z"
"upplevamazonas.se","https://upplevamazonas.se",5,"medium_risk","amazon","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-23T08:45:37.139Z"
"invisalignkampanj.se","https://invisalignkampanj.se",5,"medium_risk","visa","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-23T08:45:37.920Z"
"aisuperintelligence.se","https://aisuperintelligence.se",5,"medium_risk","intel","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-23T08:45:41.060Z"
"teslaproducts.se","https://teslaproducts.se",5,"medium_risk","tesla","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-23T08:45:42.629Z"
"applemax.sk","https://applemax.sk",5,"medium_risk","apple","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-23T08:45:43.413Z"
"invisalignprovider.se","https://invisalignprovider.se",5,"medium_risk","visa","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-23T08:45:44.986Z"
"showpaws.se","https://showpaws.se",5,"medium_risk","aws","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-23T08:45:45.770Z"
"000apple.xyz","https://000apple.xyz",5,"medium_risk","apple","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T08:46:26.049Z"
"0049apple.app","https://0049apple.app",5,"medium_risk","apple","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T08:47:05.282Z"
"007gametada.com","https://007gametada.com",5,"medium_risk","meta","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T08:48:53.976Z"
"011-stripe.com","https://011-stripe.com",5,"medium_risk","stripe","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T08:51:10.822Z"
"012-stripe.com","https://012-stripe.com",5,"medium_risk","stripe","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T08:51:30.439Z"
"013-stripe.com","https://013-stripe.com",5,"medium_risk","stripe","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T08:51:52.197Z"
"014-stripe.com","https://014-stripe.com",5,"medium_risk","stripe","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T08:52:31.169Z"
"015-stripe.com","https://015-stripe.com",5,"medium_risk","stripe","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T08:52:50.089Z"
"0532oracle.com","https://0532oracle.com",5,"medium_risk","oracle","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T08:56:01.435Z"
"0591ibm.com","https://0591ibm.com",5,"medium_risk","ibm","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T08:56:19.548Z"
"06-2024-q35ibm9u1u.com","https://06-2024-q35ibm9u1u.com",5,"medium_risk","ibm","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T08:56:58.669Z"
"0hiaws9.top","https://0hiaws9.top",5,"medium_risk","aws","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T08:57:03.411Z"
