domain,url,risk_score,category,brand,keywords,vt_malicious,vt_suspicious,urlscan_overall_malicious,urlscan_engines_malicious,urlscan_community_malicious,urlscan_stats_malicious,whois_status,whois_registrar,whois_registration_date,whois_expiration_date,alienvault_verdict,alienvault_malicious,urlvoid_threat_level,urlvoid_detection_ratio,urlvoid_is_threat,vt_available,urlscan_available,whois_available,alienvault_available,urlvoid_available,timestamp
"0591ibm.com","https://0591ibm.com",5,"medium_risk","ibm","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T06:58:38.258Z"
"06-2024-q35ibm9u1u.com","https://06-2024-q35ibm9u1u.com",5,"medium_risk","ibm","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:59:35.476Z"
"0hiaws9.top","https://0hiaws9.top",5,"medium_risk","aws","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:59:40.502Z"
"0meterchasers.com","https://0meterchasers.com",5,"medium_risk","chase","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:00:11.547Z"
"0xtesla.xyz","https://0xtesla.xyz",5,"medium_risk","tesla","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:00:35.014Z"
"100pawsoh.com","https://100pawsoh.com",5,"medium_risk","aws","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:03:41.012Z"
"109visalia.com","https://109visalia.com",5,"medium_risk","visa","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:06:28.538Z"
"10applegate.com","https://10applegate.com",5,"medium_risk","apple","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:06:50.190Z"
"10oktay10.xyz","https://10oktay10.xyz",5,"medium_risk","okta","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:07:16.431Z"
"111metal.com","https://111metal.com",5,"medium_risk","meta","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:10:09.338Z"
"111visa.com","https://111visa.com",5,"medium_risk","visa","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:10:26.799Z"
"11foxfirechase.com","https://11foxfirechase.com",5,"medium_risk","chase","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:14:17.591Z"
"11paperchase.com","https://11paperchase.com",5,"medium_risk","chase","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:14:36.244Z"
"11paws.com","https://11paws.com",5,"medium_risk","aws","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:15:04.292Z"
"11pawstx.com","https://11pawstx.com",5,"medium_risk","aws","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:15:29.886Z"
"127intel.com","https://127intel.com",5,"medium_risk","intel","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:21:01.945Z"
"12paws4hearts.com","https://12paws4hearts.com",5,"medium_risk","aws","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:22:11.645Z"
"13stripescrossfit.com","https://13stripescrossfit.com",5,"medium_risk","stripe","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:25:28.062Z"
"145purchase.com","https://145purchase.com",5,"medium_risk","chase","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:25:48.281Z"
"14metaverse.xyz","https://14metaverse.xyz",5,"medium_risk","meta","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:25:50.669Z"
"1721azure.com","https://1721azure.com",5,"medium_risk","azure","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:29:24.829Z"
"1800striperbentonville.com","https://1800striperbentonville.com",5,"medium_risk","stripe","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:31:15.514Z"
"1capturestripe.org","https://1capturestripe.org",5,"medium_risk","stripe","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:38:54.294Z"
"1cu9vwgcp-z7azts.com","https://1cu9vwgcp-z7azts.com",5,"medium_risk","gcp","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:41:10.147Z"
"1hgcp.me","https://1hgcp.me",5,"medium_risk","gcp","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:42:59.247Z"
"1hrintelligence.com","https://1hrintelligence.com",5,"medium_risk","intel","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:43:29.575Z"
"1paypal.com","https://1paypal.com",5,"medium_risk","paypal","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:44:35.787Z"
"1stvisa.com","https://1stvisa.com",5,"medium_risk","visa","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:47:28.404Z"
"1superintelligence.com","https://1superintelligence.com",5,"medium_risk","intel","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:48:00.569Z"
"1techintell.com","https://1techintell.com",5,"medium_risk","intel","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:48:29.436Z"
"1techintelligence.com","https://1techintelligence.com",5,"medium_risk","intel","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:48:46.760Z"
"1wibmh.top","https://1wibmh.top",5,"medium_risk","ibm","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:48:48.372Z"
"1xbetpaypal.click","https://1xbetpaypal.click",5,"medium_risk","paypal","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:52:15.070Z"
"1x-moremagicapple.com","https://1x-moremagicapple.com",5,"medium_risk","apple","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:52:59.101Z"
"1zoracleprofiles.com","https://1zoracleprofiles.com",5,"medium_risk","oracle","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:54:07.006Z"
"2025gcpsup.org","https://2025gcpsup.org",5,"medium_risk","gcp","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:55:33.323Z"
"21laws.com","https://21laws.com",5,"medium_risk","aws","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T08:01:37.014Z"
"21oktava.store","https://21oktava.store",5,"medium_risk","okta","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T08:02:40.590Z"
"21spirituallaws.com","https://21spirituallaws.com",5,"medium_risk","aws","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T08:02:59.423Z"
"23andmeclassactionlawsuit.com","https://23andmeclassactionlawsuit.com",5,"medium_risk","aws","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T08:09:56.114Z"
"24metaworks.com","https://24metaworks.com",5,"medium_risk","meta","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T08:12:16.343Z"
"257saws.com","https://257saws.com",5,"medium_risk","aws","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T08:15:03.213Z"
"28googlestore.com","https://28googlestore.com",5,"medium_risk","google","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T08:18:30.751Z"
"2applecourt.com","https://2applecourt.com",5,"medium_risk","apple","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T08:19:31.048Z"
"2blaws.com","https://2blaws.com",5,"medium_risk","aws","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T08:20:25.101Z"
"2guyswithsaws.com","https://2guyswithsaws.com",5,"medium_risk","aws","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T08:21:54.794Z"
"2whitestripes.com","https://2whitestripes.com",5,"medium_risk","stripe","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T08:25:45.757Z"
"2xhbcygcp1ki.xyz","https://2xhbcygcp1ki.xyz",5,"medium_risk","gcp","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T08:25:46.586Z"
"300fitmeta.com","https://300fitmeta.com",5,"medium_risk","meta","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T08:26:15.248Z"
"304metalworks.com","https://304metalworks.com",5,"medium_risk","meta","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T08:27:32.252Z"
"316photographyintelligenceservices.com","https://316photographyintelligenceservices.com",5,"medium_risk","intel","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","false","false","false","false","true","2025-07-24T08:28:56.691Z"
"31-stripe.com","https://31-stripe.com",5,"medium_risk","stripe","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T08:29:52.895Z"
"328applecross.com","https://328applecross.com",5,"medium_risk","apple","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T08:33:45.481Z"
"32-stripe.com","https://32-stripe.com",5,"medium_risk","stripe","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T08:34:12.295Z"
"33-stripe.com","https://33-stripe.com",5,"medium_risk","stripe","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T08:36:09.610Z"
