domain,url,risk_score,category,brand,keywords,vt_malicious,vt_suspicious,urlscan_overall_malicious,urlscan_engines_malicious,urlscan_community_malicious,urlscan_stats_malicious,whois_status,whois_registrar,whois_registration_date,whois_expiration_date,alienvault_verdict,alienvault_malicious,urlvoid_threat_level,urlvoid_detection_ratio,urlvoid_is_threat,vt_available,urlscan_available,whois_available,alienvault_available,urlvoid_available,timestamp
"ehandelsbanken.se","https://ehandelsbanken.se",3,"blacklist_match","","bank",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:32.838Z"
"zeocem-mining.sk","https://zeocem-mining.sk",3,"blacklist_match","","mining",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:35.985Z"
"cryptokultur.se","https://cryptokultur.se",3,"blacklist_match","","crypto",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:40.967Z"
"unicreditbank.se","https://unicreditbank.se",3,"blacklist_match","","bank",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:41.750Z"
"miraaccounting.se","https://miraaccounting.se",3,"blacklist_match","","account",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:44.895Z"
"accountbuddy.se","https://accountbuddy.se",3,"blacklist_match","","account",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:45.681Z"
"0000private0000secure0000message0000.com","https://0000private0000secure0000message0000.com",3,"blacklist_match","","secure",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T06:49:28.209Z"
"000hq000private00secure00message.com","https://000hq000private00secure00message.com",3,"blacklist_match","","secure",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:49:48.412Z"
"001win-login.com","https://001win-login.com",3,"blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:50:08.626Z"
"007game-login.com","https://007game-login.com",3,"blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:51:35.465Z"
"0088betlogin.com","https://0088betlogin.com",3,"blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:52:48.763Z"
"008betlogin.com","https://008betlogin.com",3,"blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:53:07.531Z"
"0099bet-login.com","https://0099bet-login.com",3,"blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:53:37.307Z"
"00secure00message00private00email00.com","https://00secure00message00private00email00.com",3,"blacklist_match","","secure",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:54:00.926Z"
"0110bitcoin.xyz","https://0110bitcoin.xyz",3,"blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:54:01.720Z"
"0110wallet.xyz","https://0110wallet.xyz",3,"blacklist_match","","wallet",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:54:02.511Z"
"01-loginkesinisaja.store","https://01-loginkesinisaja.store",3,"blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:55:37.768Z"
"020betlogin.com","https://020betlogin.com",3,"blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:55:56.760Z"
"02bet-login.com","https://02bet-login.com",3,"blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:56:16.069Z"
"04betlogin.com","https://04betlogin.com",3,"blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:57:22.871Z"
"04-loginkesinisaja.store","https://04-loginkesinisaja.store",3,"blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:57:23.675Z"
"050bet-login.com","https://050bet-login.com",3,"blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:57:51.476Z"
"05-loginkesinisaja.store","https://05-loginkesinisaja.store",3,"blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T06:58:39.076Z"
"05xlogin.com","https://05xlogin.com",3,"blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:58:56.872Z"
"06-loginkesinisaja.store","https://06-loginkesinisaja.store",3,"blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:59:36.288Z"
"08-loginkesinisaja.store","https://08-loginkesinisaja.store",3,"blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:59:38.132Z"
"09-loginkesinisaja.store","https://09-loginkesinisaja.store",3,"blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:59:38.920Z"
"0bank.xyz","https://0bank.xyz",3,"blacklist_match","","bank",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:59:39.712Z"
"0secure-53-hlpref.online","https://0secure-53-hlpref.online",3,"blacklist_match","","secure",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:00:12.360Z"
"0xcryptos.xyz","https://0xcryptos.xyz",3,"blacklist_match","","crypto",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:00:13.194Z"
"0xsmartbank.com","https://0xsmartbank.com",3,"blacklist_match","","bank",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:00:34.216Z"
"1000wallets.com","https://1000wallets.com",3,"blacklist_match","","wallet",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:02:04.971Z"
"100kminingnomad.com","https://100kminingnomad.com",3,"blacklist_match","","mining",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:03:19.849Z"
"1011mining.com","https://1011mining.com",3,"blacklist_match","","mining",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:04:59.067Z"
"101bitcoin.info","https://101bitcoin.info",3,"blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:04:59.864Z"
"101paywallet.com","https://101paywallet.com",3,"blacklist_match","","wallet",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:05:35.300Z"
"104-1035bank.com","https://104-1035bank.com",3,"blacklist_match","","bank",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:06:05.588Z"
"1099authii.top","https://1099authii.top",3,"blacklist_match","","auth",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:06:06.405Z"
"10baggerbitcoin.xyz","https://10baggerbitcoin.xyz",3,"blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:06:51.002Z"
"10baggerwallet.xyz","https://10baggerwallet.xyz",3,"blacklist_match","","wallet",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:06:51.792Z"
"10bb-login.com","https://10bb-login.com",3,"blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:07:14.777Z"
"10-loginkesinisaja.store","https://10-loginkesinisaja.store",3,"blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:07:15.620Z"
"10wallet.com","https://10wallet.com",3,"blacklist_match","","wallet",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:07:45.292Z"
"10xgatewallet.xyz","https://10xgatewallet.xyz",3,"blacklist_match","","wallet",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:07:46.103Z"
"10xtalkfusionupdates.com","https://10xtalkfusionupdates.com",3,"blacklist_match","","update",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:08:35.362Z"
"111betlogin1.com","https://111betlogin1.com",3,"blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:09:12.184Z"
"111betlogins.com","https://111betlogins.com",3,"blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:09:40.931Z"
"1122bet-login.com","https://1122bet-login.com",3,"blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:10:45.237Z"
"113bitcoin.info","https://113bitcoin.info",3,"blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:10:46.059Z"
"114bitcoin.info","https://114bitcoin.info",3,"blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:10:46.855Z"
