domain,url,risk_score,category,type,brand,keywords,vt_malicious,vt_suspicious,urlscan_overall_malicious,urlscan_engines_malicious,urlscan_community_malicious,urlscan_stats_malicious,whois_status,whois_registrar,whois_registration_date,whois_expiration_date,alienvault_verdict,alienvault_malicious,urlvoid_threat_level,urlvoid_detection_ratio,urlvoid_is_threat,vt_available,urlscan_available,whois_available,alienvault_available,urlvoid_available,timestamp
"dinarbetsbank.se","https://dinarbetsbank.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:11.196Z"
"devisafe.se","https://devisafe.se",5,"medium_risk","enterprise_target","visa","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:11.989Z"
"bullypaws.se","https://bullypaws.se",5,"medium_risk","enterprise_target","aws","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:12.773Z"
"paws-stockholm.se","https://paws-stockholm.se",5,"medium_risk","enterprise_target","aws","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:13.555Z"
"incometaxinswedenguide.se","https://incometaxinswedenguide.se",5,"medium_risk","enterprise_target","meta","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:14.339Z"
"lngaccounting.se","https://lngaccounting.se",3,"blacklist_match","blacklist_match","","account",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:15.126Z"
"mauth.se","https://mauth.se",3,"blacklist_match","blacklist_match","","auth",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:15.911Z"
"crypto2cash.se","https://crypto2cash.se",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:16.695Z"
"ahredovisa.se","https://ahredovisa.se",5,"medium_risk","enterprise_target","visa","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:17.486Z"
"naradiezhurbanky.sk","https://naradiezhurbanky.sk",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:18.269Z"
"artificialsuperintelligence.se","https://artificialsuperintelligence.se",5,"medium_risk","enterprise_target","intel","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:19.051Z"
"banklaan.se","https://banklaan.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:19.835Z"
"lovisaulrika.se","https://lovisaulrika.se",5,"medium_risk","enterprise_target","visa","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:20.618Z"
"superintelligenceai.se","https://superintelligenceai.se",5,"medium_risk","enterprise_target","intel","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:21.408Z"
"interintel.ee","https://interintel.ee",5,"medium_risk","enterprise_target","intel","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:22.193Z"
"incometaxguide.se","https://incometaxguide.se",5,"medium_risk","enterprise_target","meta","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:23.340Z"
"amazonkatextil.sk","https://amazonkatextil.sk",5,"medium_risk","enterprise_target","amazon","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:24.143Z"
"account-it.ee","https://account-it.ee",3,"blacklist_match","blacklist_match","","account",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:24.934Z"
"wero-wallet.se","https://wero-wallet.se",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:25.729Z"
"pawswholesale.se","https://pawswholesale.se",5,"medium_risk","enterprise_target","aws","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:26.520Z"
"bankerydspizzeria.se","https://bankerydspizzeria.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:27.311Z"
"invisalignkampanj.se","https://invisalignkampanj.se",5,"medium_risk","enterprise_target","visa","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:28.101Z"
"dinredovisare.se","https://dinredovisare.se",5,"medium_risk","enterprise_target","visa","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:28.904Z"
"amsecure.sk","https://amsecure.sk",3,"blacklist_match","blacklist_match","","secure",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:29.692Z"
"altioraintelligence.se","https://altioraintelligence.se",5,"medium_risk","enterprise_target","intel","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:30.476Z"
"qranitbank.nu","https://qranitbank.nu",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:31.263Z"
"awsume.se","https://awsume.se",5,"medium_risk","enterprise_target","aws","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:32.051Z"
"ehandelsbanken.se","https://ehandelsbanken.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:32.838Z"
"whitepurepaws.se","https://whitepurepaws.se",5,"medium_risk","enterprise_target","aws","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:33.621Z"
"artificiellgenerellintelligens.se","https://artificiellgenerellintelligens.se",5,"medium_risk","enterprise_target","intel","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:34.410Z"
"metalmaster.se","https://metalmaster.se",5,"medium_risk","enterprise_target","meta","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:35.199Z"
"zeocem-mining.sk","https://zeocem-mining.sk",3,"blacklist_match","blacklist_match","","mining",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:35.985Z"
"whitepaws.ee","https://whitepaws.ee",5,"medium_risk","enterprise_target","aws","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:36.812Z"
"intellais.sk","https://intellais.sk",5,"medium_risk","enterprise_target","intel","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:37.599Z"
"undefined","undefined",undefined,"undefined","unknown","","",undefined,undefined,"false","false","false",0,"","","","","","false","",0,"false","false","false","false","false","false","undefined"
"metabolicreset.se","https://metabolicreset.se",5,"medium_risk","enterprise_target","meta","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:39.403Z"
"showpaws.se","https://showpaws.se",5,"medium_risk","enterprise_target","aws","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:40.184Z"
"cryptokultur.se","https://cryptokultur.se",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:40.967Z"
"unicreditbank.se","https://unicreditbank.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:41.750Z"
"urbanpaws.se","https://urbanpaws.se",5,"medium_risk","enterprise_target","aws","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:42.538Z"
"sentinelone.se","https://sentinelone.se",5,"medium_risk","enterprise_target","sentinelone","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:43.321Z"
"upplevamazonas.se","https://upplevamazonas.se",5,"medium_risk","enterprise_target","amazon","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:44.107Z"
"miraaccounting.se","https://miraaccounting.se",3,"blacklist_match","blacklist_match","","account",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:44.895Z"
"accountbuddy.se","https://accountbuddy.se",3,"blacklist_match","blacklist_match","","account",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:45.681Z"
"metaverseai.se","https://metaverseai.se",5,"medium_risk","enterprise_target","meta","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:46.466Z"
"metallfakta.se","https://metallfakta.se",5,"medium_risk","enterprise_target","meta","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:47.250Z"
"invisalignprovider.nu","https://invisalignprovider.nu",5,"medium_risk","enterprise_target","visa","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-24T06:48:48.037Z"
"0000apple.com","https://0000apple.com",10,"confirmed_threat","enterprise_target","apple","",2,1,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:49:08.755Z"
"0000private0000secure0000message0000.com","https://0000private0000secure0000message0000.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T06:49:28.209Z"
"000apple.xyz","https://000apple.xyz",5,"medium_risk","enterprise_target","apple","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T06:49:29.004Z"
"000hq000private00secure00message.com","https://000hq000private00secure00message.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:49:48.412Z"
"001win-login.com","https://001win-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:50:08.626Z"
"0049apple.app","https://0049apple.app",5,"medium_risk","enterprise_target","apple","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:50:09.417Z"
"0055betlogin.com","https://0055betlogin.com",18.3,"confirmed_threat","blacklist_match","","login",2,1,"false","false","false",0,"unknown","","","","","false","HIGH",2.564102564102564,"true","true","true","false","false","true","2025-07-24T06:50:31.178Z"
"006bet-login.com","https://006bet-login.com",5,"medium_risk","blacklist_match","","login",0,2,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:50:50.657Z"
"0077betlogin.com","https://0077betlogin.com",18.3,"confirmed_threat","blacklist_match","","login",2,1,"false","false","false",0,"unknown","","","","","false","HIGH",2.564102564102564,"true","true","true","false","false","true","2025-07-24T06:51:08.657Z"
"007game-login.com","https://007game-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:51:35.465Z"
"007gametada.com","https://007gametada.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T06:52:09.820Z"
"0088bet-login.com","https://0088bet-login.com",17.3,"confirmed_threat","blacklist_match","","login",2,0,"false","false","false",0,"unknown","","","","","false","HIGH",2.564102564102564,"true","true","false","false","false","true","2025-07-24T06:52:30.819Z"
"0088betlogin.com","https://0088betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:52:48.763Z"
"008betlogin.com","https://008betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:53:07.531Z"
"0099bet-login.com","https://0099bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:53:37.307Z"
"00secure00message00private00email00.com","https://00secure00message00private00email00.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:54:00.926Z"
"0110bitcoin.xyz","https://0110bitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:54:01.720Z"
"0110wallet.xyz","https://0110wallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:54:02.511Z"
"011-stripe.com","https://011-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:54:21.079Z"
"012-stripe.com","https://012-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:54:40.111Z"
"013-stripe.com","https://013-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:55:00.203Z"
"014-stripe.com","https://014-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:55:18.630Z"
"015-stripe.com","https://015-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:55:36.964Z"
"01-loginkesinisaja.store","https://01-loginkesinisaja.store",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:55:37.768Z"
"020betlogin.com","https://020betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:55:56.760Z"
"02bet-login.com","https://02bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:56:16.069Z"
"02ukjulyupdate.com","https://02ukjulyupdate.com",19.3,"confirmed_threat","blacklist_match","","update",2,2,"false","false","false",0,"unknown","","","","","false","HIGH",2.564102564102564,"true","true","false","false","false","true","2025-07-24T06:56:53.789Z"
"03-loginkesinisaja.store","https://03-loginkesinisaja.store",19.3,"confirmed_threat","blacklist_match","","login",2,2,"false","false","false",0,"inactive","","","","","false","HIGH",2.564102564102564,"true","true","false","false","false","true","2025-07-24T06:56:54.612Z"
"04betlogin.com","https://04betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:57:22.871Z"
"04-loginkesinisaja.store","https://04-loginkesinisaja.store",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:57:23.675Z"
"050bet-login.com","https://050bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:57:51.476Z"
"0532oracle.com","https://0532oracle.com",5,"medium_risk","enterprise_target","oracle","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T06:58:18.947Z"
"0591ibm.com","https://0591ibm.com",5,"medium_risk","enterprise_target","ibm","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T06:58:38.258Z"
"05-loginkesinisaja.store","https://05-loginkesinisaja.store",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T06:58:39.076Z"
"05xlogin.com","https://05xlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:58:56.872Z"
"06-2024-q35ibm9u1u.com","https://06-2024-q35ibm9u1u.com",5,"medium_risk","enterprise_target","ibm","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:59:35.476Z"
"06-loginkesinisaja.store","https://06-loginkesinisaja.store",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:59:36.288Z"
"undefined","undefined",undefined,"undefined","unknown","","",undefined,undefined,"false","false","false",0,"","","","","","false","",0,"false","false","false","false","false","false","undefined"
"08-loginkesinisaja.store","https://08-loginkesinisaja.store",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:59:38.132Z"
"09-loginkesinisaja.store","https://09-loginkesinisaja.store",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:59:38.920Z"
"0bank.xyz","https://0bank.xyz",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:59:39.712Z"
"0hiaws9.top","https://0hiaws9.top",5,"medium_risk","enterprise_target","aws","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T06:59:40.502Z"
"0meterchasers.com","https://0meterchasers.com",5,"medium_risk","enterprise_target","chase","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:00:11.547Z"
"0secure-53-hlpref.online","https://0secure-53-hlpref.online",3,"blacklist_match","blacklist_match","","secure",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:00:12.360Z"
"0xcryptos.xyz","https://0xcryptos.xyz",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:00:13.194Z"
"0xsmartbank.com","https://0xsmartbank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:00:34.216Z"
"0xtesla.xyz","https://0xtesla.xyz",5,"medium_risk","enterprise_target","tesla","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:00:35.014Z"
"1000bitcoinpage.com","https://1000bitcoinpage.com",4,"blacklist_match","blacklist_match","","bitcoin",0,1,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:00:56.798Z"
"1000update.com","https://1000update.com",4,"blacklist_match","blacklist_match","","update",0,1,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:01:25.677Z"
"1000wallets.com","https://1000wallets.com",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:02:04.971Z"
"1004apple.com","https://1004apple.com",18.5,"confirmed_threat","enterprise_target","apple","",1,1,"false","false","false",0,"unknown","","","","","false","HIGH",5.128205128205128,"true","true","true","false","false","true","2025-07-24T07:02:27.967Z"
"100bitcoin.info","https://100bitcoin.info",16.5,"confirmed_threat","blacklist_match","","bitcoin",1,1,"false","false","false",0,"inactive","","","","","false","HIGH",5.128205128205128,"true","true","true","false","false","true","2025-07-24T07:02:28.781Z"
"100cryptocurrency.com","https://100cryptocurrency.com",4,"blacklist_match","blacklist_match","","crypto",0,1,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:02:51.805Z"
"100kminingnomad.com","https://100kminingnomad.com",3,"blacklist_match","blacklist_match","","mining",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:03:19.849Z"
"100pawsoh.com","https://100pawsoh.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:03:41.012Z"
"1010betloginapp.com","https://1010betloginapp.com",13.3,"confirmed_threat","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","HIGH",2.564102564102564,"true","true","false","false","false","true","2025-07-24T07:04:09.097Z"
"1010-login.com","https://1010-login.com",4,"blacklist_match","blacklist_match","","login",0,1,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:04:41.587Z"
"1011mining.com","https://1011mining.com",3,"blacklist_match","blacklist_match","","mining",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:04:59.067Z"
"101bitcoin.info","https://101bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:04:59.864Z"
"101paywallet.com","https://101paywallet.com",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:05:35.300Z"
"104-1035bank.com","https://104-1035bank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:06:05.588Z"
"1099authii.top","https://1099authii.top",3,"blacklist_match","blacklist_match","","auth",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:06:06.405Z"
"109visalia.com","https://109visalia.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-24T07:06:28.538Z"
"10applegate.com","https://10applegate.com",5,"medium_risk","enterprise_target","apple","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:06:50.190Z"
"10baggerbitcoin.xyz","https://10baggerbitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:06:51.002Z"
"10baggerwallet.xyz","https://10baggerwallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:06:51.792Z"
"10bb-login.com","https://10bb-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:07:14.777Z"
"10-loginkesinisaja.store","https://10-loginkesinisaja.store",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:07:15.620Z"
"10oktay10.xyz","https://10oktay10.xyz",5,"medium_risk","enterprise_target","okta","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-24T07:07:16.431Z"
