domain,url,risk_score,category,brand,keywords,vt_malicious,vt_suspicious,urlscan_malicious,ip_address,country,timestamp
"account-it.ee","https://account-it.ee",3,"blacklist_match","","account",0,0,"false","","","2025-07-10T13:14:52.698Z"
"securest.se","https://securest.se",3,"blacklist_match","","secure",0,0,"false","","","2025-07-10T13:15:25.673Z"
"banklaan.se","https://banklaan.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-10T13:15:41.970Z"
"bitcoin-bv.nu","https://bitcoin-bv.nu",3,"blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T13:15:58.228Z"
"seb-bank.se","https://seb-bank.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-10T13:16:30.819Z"
"celion-accounting.se","https://celion-accounting.se",3,"blacklist_match","","account",0,0,"false","","","2025-07-10T13:16:47.074Z"
"vykupbankoviek.sk","https://vykupbankoviek.sk",3,"blacklist_match","","bank",0,0,"false","","","2025-07-10T13:17:19.913Z"
"kallebanka.se","https://kallebanka.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-10T13:17:36.267Z"
"psykologinbakom.nu","https://psykologinbakom.nu",3,"blacklist_match","","login",0,0,"false","","","2025-07-10T13:19:30.241Z"
"junebank.se","https://junebank.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-10T13:20:19.111Z"
"krabbanknut.se","https://krabbanknut.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-10T13:21:25.030Z"
"jetbank.se","https://jetbank.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-10T13:21:57.529Z"
"superiorbank.se","https://superiorbank.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-10T13:23:19.219Z"
"liabank.se","https://liabank.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-10T13:23:35.487Z"
"bankerydstaklaggareab.se","https://bankerydstaklaggareab.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-10T13:23:51.801Z"
"liabanken.se","https://liabanken.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-10T13:24:08.070Z"
"ns1.casinoinstantbanking.se","https://ns1.casinoinstantbanking.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-10T13:24:40.573Z"
"atlasbank.se","https://atlasbank.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-10T13:26:02.206Z"
"0000private0000secure0000message0000.com","https://0000private0000secure0000message0000.com",3,"blacklist_match","","secure",0,0,"false","","","2025-07-10T13:26:50.957Z"
"000hq000private00secure00message.com","https://000hq000private00secure00message.com",3,"blacklist_match","","secure",0,0,"false","","","2025-07-10T13:27:07.278Z"
"0088betlogin.com","https://0088betlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-10T13:27:39.819Z"
"0099bet-login.com","https://0099bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-10T13:27:56.406Z"
"00secure00message00private00email00.com","https://00secure00message00private00email00.com",3,"blacklist_match","","secure",0,0,"false","","","2025-07-10T13:28:12.667Z"
"0110bitcoin.xyz","https://0110bitcoin.xyz",3,"blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T13:28:28.926Z"
"0110wallet.xyz","https://0110wallet.xyz",3,"blacklist_match","","wallet",0,0,"false","","","2025-07-10T13:28:45.206Z"
"02bet-login.com","https://02bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-10T13:29:01.470Z"
"02ukjulyupdate.com","https://02ukjulyupdate.com",3,"blacklist_match","","update",0,0,"false","","","2025-07-10T13:29:17.742Z"
"04betlogin.com","https://04betlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-10T13:29:34.309Z"
"050bet-login.com","https://050bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-10T13:29:50.576Z"
"05xlogin.com","https://05xlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-10T13:30:23.467Z"
"0bank.xyz","https://0bank.xyz",3,"blacklist_match","","bank",0,0,"false","","","2025-07-10T13:30:56.413Z"
"0secure-53-hlpref.online","https://0secure-53-hlpref.online",3,"blacklist_match","","secure",0,0,"false","","","2025-07-10T13:31:28.987Z"
"0xsmartbank.com","https://0xsmartbank.com",3,"blacklist_match","","bank",0,0,"false","","","2025-07-10T13:31:45.232Z"
"1-billing.com","https://1-billing.com",3,"blacklist_match","","billing",0,0,"false","","","2025-07-10T13:32:01.491Z"
"1-wallet.app","https://1-wallet.app",3,"blacklist_match","","wallet",0,0,"false","","","2025-07-10T13:32:17.748Z"
"100bitcoin.info","https://100bitcoin.info",3,"blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T13:32:50.220Z"
"100kminingnomad.com","https://100kminingnomad.com",3,"blacklist_match","","mining",0,0,"false","","","2025-07-10T13:33:07.058Z"
"1011mining.com","https://1011mining.com",3,"blacklist_match","","mining",0,0,"false","","","2025-07-10T13:33:23.289Z"
"101bitcoin.info","https://101bitcoin.info",3,"blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T13:33:39.557Z"
"104-1035bank.com","https://104-1035bank.com",3,"blacklist_match","","bank",0,0,"false","","","2025-07-10T13:33:55.833Z"
"10baggerbitcoin.xyz","https://10baggerbitcoin.xyz",3,"blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T13:34:45.197Z"
"10baggerwallet.xyz","https://10baggerwallet.xyz",3,"blacklist_match","","wallet",0,0,"false","","","2025-07-10T13:35:01.450Z"
"10bb-login.com","https://10bb-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-10T13:35:17.720Z"
"10xtalkfusionupdates.com","https://10xtalkfusionupdates.com",3,"blacklist_match","","update",0,0,"false","","","2025-07-10T13:35:34.304Z"
"1111bet-login.com","https://1111bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-10T13:35:50.538Z"
"111betlogin1.com","https://111betlogin1.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-10T13:36:06.779Z"
"111betlogins.com","https://111betlogins.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-10T13:36:23.025Z"
"1122bet-login.com","https://1122bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-10T13:37:11.844Z"
"113bitcoin.info","https://113bitcoin.info",3,"blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T13:37:28.246Z"
"114bitcoin.info","https://114bitcoin.info",3,"blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T13:37:44.535Z"
"11536burbank.info","https://11536burbank.info",3,"blacklist_match","","bank",0,0,"false","","","2025-07-10T13:38:00.789Z"
"11clublogins.com","https://11clublogins.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-10T13:38:17.029Z"
"11pglogin.com","https://11pglogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-10T13:39:38.410Z"
"11vipphcasinologin.com","https://11vipphcasinologin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-10T13:39:54.678Z"
"120321-usbank.com","https://120321-usbank.com",3,"blacklist_match","","bank",0,0,"false","","","2025-07-10T13:40:10.945Z"
"1234betlogin.com","https://1234betlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-10T13:40:27.190Z"
"123bitcoin4u.com","https://123bitcoin4u.com",3,"blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T13:40:43.516Z"
"126account.com","https://126account.com",3,"blacklist_match","","account",0,0,"false","","","2025-07-10T13:40:59.829Z"
"12gacorlogin.site","https://12gacorlogin.site",3,"blacklist_match","","login",0,0,"false","","","2025-07-10T13:41:32.359Z"
"130bitcoin.info","https://130bitcoin.info",3,"blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T13:42:04.871Z"
"136betlogins.com","https://136betlogins.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-10T13:42:21.115Z"
"138bitcoin.info","https://138bitcoin.info",3,"blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T13:42:37.686Z"
"14vin-login.com","https://14vin-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-10T13:43:43.448Z"
"151bitcoin.info","https://151bitcoin.info",3,"blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T13:43:59.716Z"
"155betlogins.com","https://155betlogins.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-10T13:44:15.965Z"
"157billingsley.com","https://157billingsley.com",3,"blacklist_match","","billing",0,0,"false","","","2025-07-10T13:44:32.224Z"
"168bitcoin.info","https://168bitcoin.info",3,"blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T13:44:48.482Z"
"174bitcoin.info","https://174bitcoin.info",3,"blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T13:45:21.362Z"
"177bet-login.com","https://177bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-10T13:45:37.666Z"
"177betlogin.com","https://177betlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-10T13:45:53.907Z"
"177update.online","https://177update.online",3,"blacklist_match","","update",0,0,"false","","","2025-07-10T13:46:10.170Z"
"1800cryptos.net","https://1800cryptos.net",3,"blacklist_match","","crypto",0,0,"false","","","2025-07-10T13:46:26.438Z"
"1800cryptos.org","https://1800cryptos.org",3,"blacklist_match","","crypto",0,0,"false","","","2025-07-10T13:46:42.706Z"
"18nsfw-verify.xyz","https://18nsfw-verify.xyz",3,"blacklist_match","","verify",0,0,"false","","","2025-07-10T13:46:58.960Z"
"1900betlogin.com","https://1900betlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-10T13:47:15.233Z"
"1928betlogin1.com","https://1928betlogin1.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-10T13:47:31.535Z"
"193bet-login.com","https://193bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-10T13:47:47.812Z"
"194bitcoin.info","https://194bitcoin.info",3,"blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T13:48:04.407Z"
"197bitcoin.info","https://197bitcoin.info",3,"blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T13:48:20.689Z"
"1999bet-login.com","https://1999bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-10T13:48:36.932Z"
"19bankers.com","https://19bankers.com",3,"blacklist_match","","bank",0,0,"false","","","2025-07-10T13:48:53.252Z"
"19bankers.online","https://19bankers.online",3,"blacklist_match","","bank",0,0,"false","","","2025-07-10T13:49:09.504Z"
