domain,url,risk_score,category,type,brand,keywords,vt_malicious,vt_suspicious,urlscan_malicious,ip_address,country,timestamp
"xn--superorbank-scb.se","https://xn--superorbank-scb.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-03T13:26:33.721Z"
"jetbank.sk","https://jetbank.sk",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-03T13:26:51.215Z"
"cryptomark.se","https://cryptomark.se",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-03T13:27:07.893Z"
"0000apple.com","https://0000apple.com",5,"medium_risk","enterprise_target","apple","",0,0,"false","","","2025-07-03T13:27:24.228Z"
"001win-login.com","https://001win-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:27:40.890Z"
"006bet-login.com","https://006bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:27:57.223Z"
"007game-login.com","https://007game-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:28:13.917Z"
"007gamelogin.com","https://007gamelogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:28:30.818Z"
"0088betlogin.com","https://0088betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:28:47.267Z"
"011-stripe.com","https://011-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-03T13:29:03.618Z"
"0110bitcoin.xyz","https://0110bitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-03T13:29:20.103Z"
"0110wallet.xyz","https://0110wallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-03T13:29:36.508Z"
"012-stripe.com","https://012-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-03T13:29:54.713Z"
"013-stripe.com","https://013-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-03T13:30:12.738Z"
"014-stripe.com","https://014-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-03T13:30:29.111Z"
"015-stripe.com","https://015-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-03T13:30:45.532Z"
"01athleteintelligence.com","https://01athleteintelligence.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-03T13:31:01.963Z"
"01bet-login.com","https://01bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:31:18.627Z"
"02bet-login.com","https://02bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:31:35.540Z"
"02crypto.xyz","https://02crypto.xyz",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-03T13:31:51.986Z"
"050bet-login.com","https://050bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:32:08.354Z"
"050betlogin.com","https://050betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:32:24.681Z"
"06-2024-q35ibm9u1u.com","https://06-2024-q35ibm9u1u.com",5,"medium_risk","enterprise_target","ibm","",0,0,"false","","","2025-07-03T13:32:41.057Z"
"09betlogin.com","https://09betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:32:57.721Z"
"0bank.xyz","https://0bank.xyz",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-03T13:33:16.358Z"
"0bitcoin.xyz","https://0bitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-03T13:33:38.462Z"
"0coinbasewallet.xyz","https://0coinbasewallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-03T13:33:54.984Z"
"0cryptocurrency.xyz","https://0cryptocurrency.xyz",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-03T13:34:11.393Z"
"0meterchasers.com","https://0meterchasers.com",5,"medium_risk","enterprise_target","chase","",0,0,"false","","","2025-07-03T13:34:28.266Z"
"0shadbankpereekazzfopunakarrtkuu.click","https://0shadbankpereekazzfopunakarrtkuu.click",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-03T13:34:44.959Z"
"0shadbankpereekazzfopunakarrtss.click","https://0shadbankpereekazzfopunakarrtss.click",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-03T13:35:02.555Z"
"0wallet.xyz","https://0wallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-03T13:35:23.608Z"
"0000apple.com","https://0000apple.com",5,"medium_risk","enterprise_target","apple","",0,0,"false","","","2025-07-03T13:35:40.640Z"
"0001-stripe.com","https://0001-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-03T13:35:57.284Z"
