domain,url,risk_score,category,type,brand,keywords,vt_malicious,vt_suspicious,urlscan_overall_malicious,urlscan_engines_malicious,urlscan_community_malicious,urlscan_stats_malicious,whois_status,whois_registrar,whois_registration_date,whois_expiration_date,alienvault_verdict,alienvault_malicious,urlvoid_threat_level,urlvoid_detection_ratio,urlvoid_is_threat,vt_available,urlscan_available,whois_available,alienvault_available,urlvoid_available,timestamp
"0xauthenticity.xyz","https://0xauthenticity.xyz",3,"blacklist_match","blacklist_match","","auth",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T08:57:29.688Z"
"0xauthz.xyz","https://0xauthz.xyz",3,"blacklist_match","blacklist_match","","auth",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T08:57:30.516Z"
"0xbanks.xyz","https://0xbanks.xyz",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T08:57:31.337Z"
"0xbitcoinbank.xyz","https://0xbitcoinbank.xyz",3,"blacklist_match","blacklist_match","","bitcoin;bank",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T08:57:32.126Z"
"0xbitcoinfinance.xyz","https://0xbitcoinfinance.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T08:57:32.916Z"
"0xbitcoinfi.xyz","https://0xbitcoinfi.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T08:57:33.726Z"
"0xbitcoinmarket.xyz","https://0xbitcoinmarket.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T08:57:34.515Z"
"0xbitcoinpay.xyz","https://0xbitcoinpay.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T08:57:35.300Z"
"0xbitcoinswap.xyz","https://0xbitcoinswap.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T08:57:36.092Z"
"0xbitcointrade.xyz","https://0xbitcointrade.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T08:57:36.890Z"
"0xcryptos.xyz","https://0xcryptos.xyz",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T08:57:37.682Z"
"0xhardwallet.xyz","https://0xhardwallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T08:57:38.466Z"
"0xintelligent.xyz","https://0xintelligent.xyz",5,"medium_risk","enterprise_target","intel","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T08:57:39.272Z"
"0xmeta200.xyz","https://0xmeta200.xyz",5,"medium_risk","enterprise_target","meta","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T08:57:40.060Z"
"0xminingpool.xyz","https://0xminingpool.xyz",3,"blacklist_match","blacklist_match","","mining",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T08:57:40.849Z"
"0xmining.xyz","https://0xmining.xyz",3,"blacklist_match","blacklist_match","","mining",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T08:57:41.634Z"
"0xsmartbank.com","https://0xsmartbank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T08:57:59.422Z"
"0xtesla.xyz","https://0xtesla.xyz",5,"medium_risk","enterprise_target","tesla","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T08:58:00.222Z"
"0xunlock.xyz","https://0xunlock.xyz",3,"blacklist_match","blacklist_match","","unlock",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T08:58:01.017Z"
"0xupdates.xyz","https://0xupdates.xyz",3,"blacklist_match","blacklist_match","","update",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T08:58:01.806Z"
"0xvisa.xyz","https://0xvisa.xyz",5,"medium_risk","enterprise_target","visa","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T08:58:02.593Z"
"1000bitcoinpage.com","https://1000bitcoinpage.com",4,"blacklist_match","blacklist_match","","bitcoin",0,1,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T08:58:22.730Z"
"1000update.com","https://1000update.com",4,"blacklist_match","blacklist_match","","update",0,1,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T08:58:51.096Z"
"1000wallets.com","https://1000wallets.com",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T08:59:15.792Z"
"1004apple.com","https://1004apple.com",18.5,"confirmed_threat","enterprise_target","apple","",1,1,"false","false","false",0,"unknown","","","","","false","HIGH",5.128205128205128,"true","true","true","false","false","true","2025-07-23T08:59:35.310Z"
"100bitcoin.info","https://100bitcoin.info",16.5,"confirmed_threat","blacklist_match","","bitcoin",1,1,"false","false","false",0,"inactive","","","","","false","HIGH",5.128205128205128,"true","true","true","false","false","true","2025-07-23T08:59:36.111Z"
"100cryptocurrency.com","https://100cryptocurrency.com",4,"blacklist_match","blacklist_match","","crypto",0,1,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T09:00:04.774Z"
"100kminingnomad.com","https://100kminingnomad.com",3,"blacklist_match","blacklist_match","","mining",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:00:35.412Z"
"100pawsoh.com","https://100pawsoh.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:00:57.209Z"
"1010-login.com","https://1010-login.com",4,"blacklist_match","blacklist_match","","login",0,1,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:01:15.663Z"
"1011mining.com","https://1011mining.com",3,"blacklist_match","blacklist_match","","mining",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T09:01:32.819Z"
"101betlogin.com","https://101betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:01:51.302Z"
"undefined","undefined",undefined,"undefined","unknown","","",undefined,undefined,"false","false","false",0,"","","","","","false","",0,"false","false","false","false","false","false","undefined"
"1024bank.com","https://1024bank.com",5,"confirmed_threat","blacklist_match","","bank",1,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:02:12.481Z"
"1031-online-loan-bank.online","https://1031-online-loan-bank.online",5,"confirmed_threat","blacklist_match","","bank",1,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:02:13.277Z"
"1032-online-loan-bank.online","https://1032-online-loan-bank.online",5,"confirmed_threat","blacklist_match","","bank",1,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:02:14.071Z"
"1033-online-loan-bank.online","https://1033-online-loan-bank.online",5,"confirmed_threat","blacklist_match","","bank",1,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:02:14.859Z"
"1034-online-loan-bank.online","https://1034-online-loan-bank.online",5,"confirmed_threat","blacklist_match","","bank",1,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:02:15.650Z"
"1035-online-loan-bank.online","https://1035-online-loan-bank.online",5,"confirmed_threat","blacklist_match","","bank",1,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:02:16.441Z"
"104-1035bank.com","https://104-1035bank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:02:44.589Z"
"1099authii.top","https://1099authii.top",3,"blacklist_match","blacklist_match","","auth",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:02:45.386Z"
"109visalia.com","https://109visalia.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T09:03:04.764Z"
"10applegate.com","https://10applegate.com",5,"medium_risk","enterprise_target","apple","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:03:32.262Z"
"10baggerbitcoin.xyz","https://10baggerbitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:03:33.075Z"
"10baggerwallet.xyz","https://10baggerwallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:03:33.868Z"
"10bb-login.com","https://10bb-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:03:54.890Z"
"10-loginkesinisaja.store","https://10-loginkesinisaja.store",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:03:55.684Z"
"10oktay10.xyz","https://10oktay10.xyz",5,"medium_risk","enterprise_target","okta","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:03:56.475Z"
"10wallet.com","https://10wallet.com",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T09:04:15.184Z"
"10xgatewallet.xyz","https://10xgatewallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T09:04:16.000Z"
"10xgrowthaccount.com","https://10xgrowthaccount.com",17.3,"confirmed_threat","blacklist_match","","account",2,0,"false","false","false",0,"unknown","","","","","false","HIGH",2.564102564102564,"true","true","true","false","false","true","2025-07-23T09:04:39.475Z"
"10xtalkfusionupdates.com","https://10xtalkfusionupdates.com",3,"blacklist_match","blacklist_match","","update",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T09:05:14.985Z"
"1111bet-login.com","https://1111bet-login.com",7,"confirmed_threat","blacklist_match","","login",2,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T09:05:33.024Z"
"111betlogin1.com","https://111betlogin1.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:05:50.993Z"
"111betlogins.com","https://111betlogins.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T09:06:10.460Z"
"111metal.com","https://111metal.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T09:06:40.416Z"
"111visa.com","https://111visa.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T09:06:58.854Z"
"1122bet-login.com","https://1122bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:07:28.744Z"
"113bitcoin.info","https://113bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:07:29.553Z"
"114bitcoin.info","https://114bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:07:30.346Z"
"11536burbank.info","https://11536burbank.info",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:07:31.137Z"
"118betlogin.com","https://118betlogin.com",4,"blacklist_match","blacklist_match","","login",0,1,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:07:50.225Z"
"11apple.com","https://11apple.com",9,"confirmed_threat","enterprise_target","apple","",2,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:08:10.758Z"
"11betlogin1.com","https://11betlogin1.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:08:30.287Z"
"11betlogin2.com","https://11betlogin2.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:08:54.648Z"
"11betlogin3.com","https://11betlogin3.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:09:23.531Z"
"11bet-login.com","https://11bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:09:43.738Z"
"11clublogins.com","https://11clublogins.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:10:13.419Z"
"11dawsonave.com","https://11dawsonave.com",7,"confirmed_threat","enterprise_target","aws","",1,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:10:34.759Z"
"11foxfirechase.com","https://11foxfirechase.com",5,"medium_risk","enterprise_target","chase","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T09:11:03.967Z"
"11-loginkesinisaja.store","https://11-loginkesinisaja.store",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T09:11:04.766Z"
"11paperchase.com","https://11paperchase.com",5,"medium_risk","enterprise_target","chase","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T09:11:27.013Z"
"11paws.com","https://11paws.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T09:11:56.612Z"
"11pawstx.com","https://11pawstx.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:12:25.226Z"
"11pglogin.com","https://11pglogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:12:44.302Z"
"11plusbank.com","https://11plusbank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:13:07.134Z"
"11vipphcasinologin.com","https://11vipphcasinologin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:13:35.666Z"
"120321-usbank.com","https://120321-usbank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:13:36.485Z"
"122betlogins.com","https://122betlogins.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:14:06.990Z"
"1234betlogin.com","https://1234betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:14:27.987Z"
"123accountingresumes.com","https://123accountingresumes.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T09:14:50.890Z"
"123betlogin-com.com","https://123betlogin-com.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T09:15:11.335Z"
"undefined","undefined",undefined,"undefined","unknown","","",undefined,undefined,"false","false","false",0,"","","","","","false","",0,"false","false","false","false","false","false","undefined"
