domain,url,risk_score,category,brand,keywords,vt_malicious,vt_suspicious,urlscan_overall_malicious,urlscan_engines_malicious,urlscan_community_malicious,urlscan_stats_malicious,whois_status,whois_registrar,whois_registration_date,whois_expiration_date,alienvault_verdict,alienvault_malicious,urlvoid_threat_level,urlvoid_detection_ratio,urlvoid_is_threat,vt_available,urlscan_available,whois_available,alienvault_available,urlvoid_available,timestamp
"164bitcoin.info","https://164bitcoin.info",10,"confirmed_threat","","bitcoin",3,1,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T09:24:55.756Z"
"11apple.com","https://11apple.com",9,"confirmed_threat","apple","",2,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:08:10.758Z"
"1111bet-login.com","https://1111bet-login.com",7,"confirmed_threat","","login",2,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T09:05:33.024Z"
"11dawsonave.com","https://11dawsonave.com",7,"confirmed_threat","aws","",1,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:10:34.759Z"
"199win-login.com","https://199win-login.com",7,"confirmed_threat","","login",2,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:34:39.672Z"
"1cryptobank.com","https://1cryptobank.com",7,"confirmed_threat","","crypto;bank",2,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:38:21.900Z"
"1stcbank.com","https://1stcbank.com",7,"confirmed_threat","","bank",2,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T09:44:42.127Z"
"133betlogin.com","https://133betlogin.com",6,"confirmed_threat","","login",1,1,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T09:19:42.894Z"
"133bitcoin.info","https://133bitcoin.info",6,"confirmed_threat","","bitcoin",1,1,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T09:19:43.703Z"
"167betlogin.com","https://167betlogin.com",6,"confirmed_threat","","login",1,1,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:26:39.954Z"
"168bitcoin.info","https://168bitcoin.info",6,"confirmed_threat","","bitcoin",1,1,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:26:40.785Z"
"16loginrekening777.online","https://16loginrekening777.online",6,"confirmed_threat","","login",1,1,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:26:42.600Z"
"1xbet-wallet.com","https://1xbet-wallet.com",6,"confirmed_threat","","wallet",1,1,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T09:51:38.795Z"
"050betlogin.com","https://050betlogin.com",5,"confirmed_threat","","login",1,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T08:55:40.401Z"
"1024bank.com","https://1024bank.com",5,"confirmed_threat","","bank",1,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:02:12.481Z"
"1031-online-loan-bank.online","https://1031-online-loan-bank.online",5,"confirmed_threat","","bank",1,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:02:13.277Z"
"1032-online-loan-bank.online","https://1032-online-loan-bank.online",5,"confirmed_threat","","bank",1,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:02:14.071Z"
"1033-online-loan-bank.online","https://1033-online-loan-bank.online",5,"confirmed_threat","","bank",1,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:02:14.859Z"
"1034-online-loan-bank.online","https://1034-online-loan-bank.online",5,"confirmed_threat","","bank",1,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:02:15.650Z"
"1035-online-loan-bank.online","https://1035-online-loan-bank.online",5,"confirmed_threat","","bank",1,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T09:02:16.441Z"
"123bitcoin4u.com","https://123bitcoin4u.com",5,"confirmed_threat","","bitcoin",1,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T09:15:40.733Z"
"123bitcoin.online","https://123bitcoin.online",5,"confirmed_threat","","bitcoin",1,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T09:15:41.545Z"
"123bitcoin.store","https://123bitcoin.store",5,"confirmed_threat","","bitcoin",1,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T09:15:42.339Z"
"1clickpayment.com","https://1clickpayment.com",5,"confirmed_threat","","payment",1,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T09:38:01.421Z"
"1crypto.ai","https://1crypto.ai",5,"confirmed_threat","","crypto",1,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T09:38:02.294Z"
"2025stimuluspayment.com","https://2025stimuluspayment.com",5,"confirmed_threat","","payment",1,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-23T09:54:35.873Z"
"247cryptofxtrading.com","https://247cryptofxtrading.com",5,"confirmed_threat","","crypto",1,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T10:09:08.076Z"
"24auth.site","https://24auth.site",5,"confirmed_threat","","auth",1,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T10:09:08.889Z"
"24betlogin.net","https://24betlogin.net",5,"confirmed_threat","","login",1,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-23T10:09:09.683Z"
