domain,url,risk_score,category,brand,keywords,vt_malicious,vt_suspicious,urlscan_malicious,ip_address,country,timestamp
"viktbanken.se","https://viktbanken.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-03T13:20:45.913Z"
"salusbank.se","https://salusbank.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-03T13:21:36.117Z"
"jetbank.se","https://jetbank.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-03T13:22:25.437Z"
"securest.se","https://securest.se",3,"blacklist_match","","secure",0,0,"false","","","2025-07-03T13:22:41.806Z"
"ns2.casinoinstantbanking.se","https://ns2.casinoinstantbanking.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-03T13:22:58.140Z"
"bankofeurope.se","https://bankofeurope.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-03T13:24:04.448Z"
"atlasbank.se","https://atlasbank.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-03T13:24:21.146Z"
"seb-bank.se","https://seb-bank.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-03T13:24:38.287Z"
"authenticdialogue.se","https://authenticdialogue.se",3,"blacklist_match","","auth",0,0,"false","","","2025-07-03T13:24:55.314Z"
"gorillabank.se","https://gorillabank.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-03T13:25:44.268Z"
"ns1.casinoinstantbanking.se","https://ns1.casinoinstantbanking.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-03T13:26:17.402Z"
"xn--superorbank-scb.se","https://xn--superorbank-scb.se",3,"blacklist_match","","bank",0,0,"false","","","2025-07-03T13:26:33.721Z"
"jetbank.sk","https://jetbank.sk",3,"blacklist_match","","bank",0,0,"false","","","2025-07-03T13:26:51.215Z"
"cryptomark.se","https://cryptomark.se",3,"blacklist_match","","crypto",0,0,"false","","","2025-07-03T13:27:07.893Z"
"001win-login.com","https://001win-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:27:40.890Z"
"006bet-login.com","https://006bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:27:57.223Z"
"007game-login.com","https://007game-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:28:13.917Z"
"007gamelogin.com","https://007gamelogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:28:30.818Z"
"0088betlogin.com","https://0088betlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:28:47.267Z"
"0110bitcoin.xyz","https://0110bitcoin.xyz",3,"blacklist_match","","bitcoin",0,0,"false","","","2025-07-03T13:29:20.103Z"
"0110wallet.xyz","https://0110wallet.xyz",3,"blacklist_match","","wallet",0,0,"false","","","2025-07-03T13:29:36.508Z"
"01bet-login.com","https://01bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:31:18.627Z"
"02bet-login.com","https://02bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:31:35.540Z"
"02crypto.xyz","https://02crypto.xyz",3,"blacklist_match","","crypto",0,0,"false","","","2025-07-03T13:31:51.986Z"
"050bet-login.com","https://050bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:32:08.354Z"
"050betlogin.com","https://050betlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:32:24.681Z"
"09betlogin.com","https://09betlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:32:57.721Z"
"0bank.xyz","https://0bank.xyz",3,"blacklist_match","","bank",0,0,"false","","","2025-07-03T13:33:16.358Z"
"0bitcoin.xyz","https://0bitcoin.xyz",3,"blacklist_match","","bitcoin",0,0,"false","","","2025-07-03T13:33:38.462Z"
"0coinbasewallet.xyz","https://0coinbasewallet.xyz",3,"blacklist_match","","wallet",0,0,"false","","","2025-07-03T13:33:54.984Z"
"0cryptocurrency.xyz","https://0cryptocurrency.xyz",3,"blacklist_match","","crypto",0,0,"false","","","2025-07-03T13:34:11.393Z"
"0shadbankpereekazzfopunakarrtkuu.click","https://0shadbankpereekazzfopunakarrtkuu.click",3,"blacklist_match","","bank",0,0,"false","","","2025-07-03T13:34:44.959Z"
"0shadbankpereekazzfopunakarrtss.click","https://0shadbankpereekazzfopunakarrtss.click",3,"blacklist_match","","bank",0,0,"false","","","2025-07-03T13:35:02.555Z"
"0wallet.xyz","https://0wallet.xyz",3,"blacklist_match","","wallet",0,0,"false","","","2025-07-03T13:35:23.608Z"
"0007betcomlogin.com","https://0007betcomlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:36:13.700Z"
"0007bet-login.com","https://0007bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:36:30.796Z"
"000betlogin.com","https://000betlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:36:47.100Z"
"001betlogin8.com","https://001betlogin8.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:37:03.483Z"
"001betlogin.com","https://001betlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:37:20.109Z"
"001bitcoin.com","https://001bitcoin.com",3,"blacklist_match","","bitcoin",0,0,"false","","","2025-07-03T13:37:36.605Z"
"001win-login.com","https://001win-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:37:53.097Z"
"005bank.com","https://005bank.com",3,"blacklist_match","","bank",0,0,"false","","","2025-07-03T13:38:10.124Z"
"0066betcomlogin.com","https://0066betcomlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:38:26.512Z"
"006bet-login.com","https://006bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:38:44.645Z"
"007game-login.com","https://007game-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:39:01.402Z"
"007gamelogin.com","https://007gamelogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:39:17.886Z"
"0088betlogin.com","https://0088betlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:39:34.240Z"
"0110bitcoin.xyz","https://0110bitcoin.xyz",3,"blacklist_match","","bitcoin",0,0,"false","","","2025-07-03T13:39:50.883Z"
"0110wallet.xyz","https://0110wallet.xyz",3,"blacklist_match","","wallet",0,0,"false","","","2025-07-03T13:40:07.346Z"
"013betcomlogin.com","https://013betcomlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:40:57.206Z"
"017betapplogin.com","https://017betapplogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:42:06.580Z"
"017bet-login.com","https://017bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:42:22.879Z"
"01bet-login.com","https://01bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:42:55.725Z"
"02bet-login.com","https://02bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:43:44.835Z"
"02crypto.xyz","https://02crypto.xyz",3,"blacklist_match","","crypto",0,0,"false","","","2025-07-03T13:44:01.159Z"
"050bet-login.com","https://050bet-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:45:41.209Z"
"050betlogin.com","https://050betlogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:45:57.958Z"
"kvaccounts.com","https://kvaccounts.com",3,"blacklist_match","","account",0,0,"false","","","2025-07-03T13:46:48.165Z"
"kvauthor.com","https://kvauthor.com",3,"blacklist_match","","auth",0,0,"false","","","2025-07-03T13:47:04.658Z"
"kvmsecurehost.com","https://kvmsecurehost.com",3,"blacklist_match","","secure",0,0,"false","","","2025-07-03T13:47:54.538Z"
"kw777applogin.com","https://kw777applogin.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:48:10.895Z"
"kw777-login.com","https://kw777-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:48:27.447Z"
"kwaccountingsolutions.com","https://kwaccountingsolutions.com",3,"blacklist_match","","account",0,0,"false","","","2025-07-03T13:48:44.272Z"
"kwallet.xyz","https://kwallet.xyz",3,"blacklist_match","","wallet",0,0,"false","","","2025-07-03T13:49:02.313Z"
"kwatibank.com","https://kwatibank.com",3,"blacklist_match","","bank",0,0,"false","","","2025-07-03T13:49:19.150Z"
"kwg-login.com","https://kwg-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:49:52.106Z"
"kwglogins.com","https://kwglogins.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:50:09.957Z"
"kyber-secure.xyz","https://kyber-secure.xyz",3,"blacklist_match","","secure",0,0,"false","","","2025-07-03T13:51:17.644Z"
"kybersecure.xyz","https://kybersecure.xyz",3,"blacklist_match","","secure",0,0,"false","","","2025-07-03T13:51:34.310Z"
"kycaccountsecurity.com","https://kycaccountsecurity.com",3,"blacklist_match","","account",0,0,"false","","","2025-07-03T13:51:52.053Z"
"kycauth.cloud","https://kycauth.cloud",3,"blacklist_match","","auth",0,0,"false","","","2025-07-03T13:52:10.088Z"
"kyc-craigsupdate.org","https://kyc-craigsupdate.org",3,"blacklist_match","","update",0,0,"false","","","2025-07-03T13:52:26.523Z"
"kycerapayments.com","https://kycerapayments.com",3,"blacklist_match","","payment",0,0,"false","","","2025-07-03T13:52:43.187Z"
"kycgcashaccount.online","https://kycgcashaccount.online",3,"blacklist_match","","account",0,0,"false","","","2025-07-03T13:52:59.534Z"
"kycgcashsecured.online","https://kycgcashsecured.online",3,"blacklist_match","","secure",0,0,"false","","","2025-07-03T13:53:18.655Z"
"kycgcashupdate.online","https://kycgcashupdate.online",3,"blacklist_match","","update",0,0,"false","","","2025-07-03T13:53:35.052Z"
"kyc-secure-alpha-gr.top","https://kyc-secure-alpha-gr.top",3,"blacklist_match","","secure",0,0,"false","","","2025-07-03T13:53:51.765Z"
"kycverificationupdate.com","https://kycverificationupdate.com",3,"blacklist_match","","update",0,0,"false","","","2025-07-03T13:54:08.361Z"
"kyf-authi.org","https://kyf-authi.org",3,"blacklist_match","","auth",0,0,"false","","","2025-07-03T13:54:24.692Z"
"kylecauthen.com","https://kylecauthen.com",3,"blacklist_match","","auth",0,0,"false","","","2025-07-03T13:54:57.779Z"
"kyralysauthor.com","https://kyralysauthor.com",3,"blacklist_match","","auth",0,0,"false","","","2025-07-03T13:55:46.970Z"
"kyrrexbank.com","https://kyrrexbank.com",3,"blacklist_match","","bank",0,0,"false","","","2025-07-03T13:56:20.671Z"
"kz999-login.com","https://kz999-login.com",3,"blacklist_match","","login",0,0,"false","","","2025-07-03T13:57:27.540Z"
"kzcrypto.com","https://kzcrypto.com",3,"blacklist_match","","crypto",0,0,"false","","","2025-07-03T13:57:44.790Z"
"kzgenbank.net","https://kzgenbank.net",3,"blacklist_match","","bank",0,0,"false","","","2025-07-03T13:58:01.361Z"
